stazione;yy;dd;Jan;Feb;Mar;Apr;May;Jun;Jul;Aug;Sep;Oct;Nov;Dec
BICCARI;2016;1;0;0;11.4;0;1.4;0.6;0.2;3;0;0;0;0
BICCARI;2016;2;0.2;0;0;0.2;25.2;0;0;0;0;15.6;0;0
BICCARI;2016;3;7.8;0;3.4;0;13;0;0;0;0;0;0;0
BICCARI;2016;4;1.6;5.2;0;0;0;0;0;0;0;0;0;0
BICCARI;2016;5;1;0;0;0;0;0.4;0;0;29.2;0.2;0;0
BICCARI;2016;6;3.2;0;7;0;0;3.2;6.8;7;1.4;2.6;3.4;0
BICCARI;2016;7;1.8;0;0.2;0.2;0;0;0;21.8;14.2;15.2;17.8;2.4
BICCARI;2016;8;0;0.2;0;8.2;0;0.2;0;0;3;0;18.4;0
BICCARI;2016;9;0;0;1.2;2.4;0;5.4;0;0;10.2;0.2;2;0
BICCARI;2016;10;1.8;5;1.2;16;0;0;0;0;1.8;0;1.4;0
BICCARI;2016;11;0.2;10.4;6;0;2.8;0;2.6;6.2;26.2;6.2;22.8;0
BICCARI;2016;12;0;0.8;30.6;0;3.8;1.2;0;0;0.2;0;1.2;0.6
BICCARI;2016;13;0.6;13.6;4.6;0;1.2;1;0.2;0;0;0;0;0
BICCARI;2016;14;0.2;2.4;1.4;0;7.8;0;0;0;0;0;0.6;0
BICCARI;2016;15;7.2;7.2;2;0;4.2;0;20.6;0;0;8.2;0;1
BICCARI;2016;16;3.4;0.4;12;0;2.2;0;3.8;0;7.2;0;0;0
BICCARI;2016;17;0.2;0.2;30.6;0;8.6;0;0;0.2;0.2;0.2;0;0
BICCARI;2016;18;7;5.6;43.6;0;0;0;0;2;8;8.2;0;0
BICCARI;2016;19;1.8;0.2;0;0;0.8;13.2;0;8.8;0.6;0;0.2;0
BICCARI;2016;20;0;0.2;0;0;28.8;0;0;0;1.2;0.6;0;1.6
BICCARI;2016;21;0.4;0;0;0;0;0;0;0;12.6;0.4;0;0
BICCARI;2016;22;4.2;0;1.4;0;0;0;0;0;0.6;0.8;0;0
BICCARI;2016;23;0.8;0;19.2;3.4;0;4.6;0;0;0;0.2;0;0
BICCARI;2016;24;0;0;1.4;0.2;0;0;2;0;0;0;0.2;0
BICCARI;2016;25;0;0;0;14;0;6.4;1.4;0;0;0;2.6;0
BICCARI;2016;26;0;1.2;0;0.2;0;0;0;0;0;4.4;0;0
BICCARI;2016;27;0;0;0;0;0;0;0;0;0;24.6;0.2;0.2
BICCARI;2016;28;0;0;0;0;0;0;23.6;0;0;0;8.6;0.2
BICCARI;2016;29;0;14.2;0;0;0;0;0;0;0;0;0;0.2
BICCARI;2016;30;0;NA;0;0.2;0;0;0;0;0;0;0;0
BICCARI;2016;31;0;NA;0;NA;0;NA;0;4.6;NA;0;NA;0
