stazione;yy;dd;Jan;Feb;Mar;Apr;May;Jun;Jul;Aug;Sep;Oct;Nov;Dec
FAETO;2016;1;0;0.2;17;0;5.6;1.2;1.2;6;0.2;0;0;0
FAETO;2016;2;0.4;0;0;0.2;34.4;0.2;0;0;0;22.4;0;0
FAETO;2016;3;5;0;3.4;0;16.2;0;0;0;0;0;0.6;0
FAETO;2016;4;NA;3.8;0;0;0;1.4;0;0;0;1.2;0;0
FAETO;2016;5;5.6;0.4;0;0;0.4;0.4;0;0;26.8;0.6;0;0.2
FAETO;2016;6;6.4;0;6.8;0;0;0.2;3.4;13.8;0.6;4.8;3;0
FAETO;2016;7;0.6;0;2.2;0;0;0;0;20.4;12.4;18.8;19.4;1.8
FAETO;2016;8;0.6;0;1.4;3.8;0;4.8;0;0;6.8;0.2;13.8;0
FAETO;2016;9;0;0.2;0.2;5.6;0;14.2;0;0;7.6;0.2;2;0
FAETO;2016;10;2.2;6;2;29.6;0;0;32.6;0;10.2;0;1.2;0
FAETO;2016;11;0;11;14;0.2;3.8;0;0;8.8;45.8;9.4;23.4;0
FAETO;2016;12;0;0.8;50.2;0;3.8;1.8;0;0;0;0.2;2.6;0.8
FAETO;2016;13;0.6;11.6;9.4;0;0;2;0;0;1.4;0;0;0
FAETO;2016;14;1.4;7;0.8;0;8;0.2;0;0;0;0;1.6;0.2
FAETO;2016;15;8.6;13;3;0;3;0;28;0;0;10.6;0.2;1
FAETO;2016;16;1.6;0.4;17.4;0;7.2;0;10.6;0;8.6;0.2;0;1
FAETO;2016;17;3;0;41.2;0;7.8;0;0;0;0;0.2;0;0
FAETO;2016;18;4.2;4.6;39;0;0.2;0;0;0.2;13.2;15;0;0
FAETO;2016;19;7.6;0.2;0;0;4.4;11.2;0;0.2;7.4;0.2;0;0
FAETO;2016;20;11.2;0.6;0.2;0;27.2;0;0;0;0.6;2.6;0;3.4
FAETO;2016;21;1.2;0;0;0;0;0;0;0;13.4;2.8;0;0.2
FAETO;2016;22;1.8;0;1.8;0;0;0;0;0;0.8;1.6;0;0
FAETO;2016;23;0.8;0;24.4;10.2;0;30.6;0;1.2;0;0;0;0
FAETO;2016;24;0;0;4.6;2.8;0;0;2.4;0;0;0;0;0
FAETO;2016;25;0;0;0;19;0;0;18.6;0;0;0;4;0
FAETO;2016;26;0;1.4;0;0;0;0;0;0;0;5.8;0;0
FAETO;2016;27;0;0;0;0;0;0;0.8;0;0.2;29.2;0.4;0.6
FAETO;2016;28;0.2;0.2;0;0;0;0;0.2;0;0.2;0;6.8;0.2
FAETO;2016;29;0.2;16.4;0;0.4;0;0;0;0;0;0;0.2;0.2
FAETO;2016;30;0.2;NA;0.2;0.4;0;0;0;0;0;0;0;0
FAETO;2016;31;0;NA;0;NA;0;NA;0;19.2;NA;0;NA;0
