stazione;yy;dd;Jan;Feb;Mar;Apr;May;Jun;Jul;Aug;Sep;Oct;Nov;Dec
MONTICCHIO BAGNI;2016;1;0;0;3.8;0;3.2;0.2;0;0;11.2;0;0;0
MONTICCHIO BAGNI;2016;2;0.4;0;0;0;22.2;0;0;0;0.2;17;0;0
MONTICCHIO BAGNI;2016;3;17.2;0;5.8;0;26.6;0;0;0;0;0.2;0;0
MONTICCHIO BAGNI;2016;4;0.2;2.2;0;0;0.6;0.4;0;0;0;1.2;0;0
MONTICCHIO BAGNI;2016;5;2;0.2;0;0;3;10.2;0;0;6;0;0;0
MONTICCHIO BAGNI;2016;6;3.2;0;1.2;0;0;6.4;4.4;4;8.6;0.2;0.4;0
MONTICCHIO BAGNI;2016;7;0;0;0.2;0.2;0;0;0;26.8;11.6;30.2;31.2;0
MONTICCHIO BAGNI;2016;8;0;0;0.6;15.2;0;0.2;0;2.4;33.2;0.4;18.6;0
MONTICCHIO BAGNI;2016;9;0;0;0.2;11.8;0;9.2;0;0.2;50.8;1;2.8;0
MONTICCHIO BAGNI;2016;10;3.2;0.4;1.2;15.2;0;0.2;1;0;23.6;1.8;6;0
MONTICCHIO BAGNI;2016;11;0;5.4;4.2;0;4.2;0;0;0;25.6;5.6;5.6;0
MONTICCHIO BAGNI;2016;12;0;0.2;102;0;0.8;0;0;0;5;1.8;13;2.4
MONTICCHIO BAGNI;2016;13;1.4;6.2;56;0;1;43.8;0;0;23.2;0;0;0
MONTICCHIO BAGNI;2016;14;0;1.4;2.2;0;4.6;0.2;0;0;1.2;0;6;0
MONTICCHIO BAGNI;2016;15;9.2;13.6;4.4;0;0;0;12;0;0;0;3.8;0.4
MONTICCHIO BAGNI;2016;16;8.2;0;3.4;0;8.6;0.2;17;0;0;0;0;0.6
MONTICCHIO BAGNI;2016;17;2;0;18;0;23.4;0;0;0;9;0;0;0
MONTICCHIO BAGNI;2016;18;0.2;9.2;9.6;0;0.2;0;0;11.6;5;2.4;0;0
MONTICCHIO BAGNI;2016;19;0;0;0;0;4.2;13.8;0;1.8;5.8;0;0;0
MONTICCHIO BAGNI;2016;20;0.2;2.4;0;0;22.2;0.2;0;0.2;1.6;0.2;1.2;7.8
MONTICCHIO BAGNI;2016;21;1.2;0.2;0;0;5.8;0;0;0;0.8;4.6;0;0
MONTICCHIO BAGNI;2016;22;0;0;3.6;0;0;0;0;0;0;0;0;0
MONTICCHIO BAGNI;2016;23;0.2;0;17.6;8;0;17.8;0;0.8;0;1.2;0;0
MONTICCHIO BAGNI;2016;24;11.4;0;14.8;1.2;2;0;4.4;0;0;0;0;0
MONTICCHIO BAGNI;2016;25;0;0;0;26;0;0;16.4;0;0;0;7.8;0
MONTICCHIO BAGNI;2016;26;0;2;0;0.2;0;13.6;5.6;0;0;0.8;0;0
MONTICCHIO BAGNI;2016;27;0;0;0;0;0;0;0.2;0;0;31.6;0.2;0.6
MONTICCHIO BAGNI;2016;28;0;0;0;0;0;0;41.2;0;0;0;21;0.8
MONTICCHIO BAGNI;2016;29;0;3.4;0;0;0;0;0.2;0;0;0;0.4;0.4
MONTICCHIO BAGNI;2016;30;0;NA;0;0;0;0.2;0;0;0;0;0.2;0.2
MONTICCHIO BAGNI;2016;31;0;NA;0;NA;0;NA;0;4.6;NA;0;NA;0
