FAETO;2017;171.2;77.6;80;61.4;98.8;51.4;21.6;3;56.4;47.8;157.6;130 
TROIA;2017;100.6;40.2;27;40;65.8;10;26.2;1.6;72.8;17.6;98;51.8 
DIGA_TORREBIANCA_SUL_TORRENTE_CELONE;2017;83;34.6;17.8;22.4;46.2;0;35.2;2;62.4;18.2;66.4;26.4 
FOGGIA_(OSSERVATORIO);2017;88;49.8;15.8;37.8;64.6;8.8;19.2;4.8;39.6;19;77.8;21.2 
FOGGIA_(IST._SPERIM._PER_CEREALICOLTURA);2017;90.8;43.2;15.2;33.8;86.8;4.4;30.6;5.2;50.8;18.2;74.4;24.8 
SAN_GIOVANNI_ROTONDO;2017;149.8;77;44.6;72;63.4;7.4;71.8;22.6;138.2;105.4;132.4;114.2 
MANFREDONIA_(BONIFICA_SIPONTINA);2017;52.2;32;17.8;27.8;32;20;29.6;6.8;74;19.8;76;22.6 
FONTE_ROSA;2017;68.2;39.8;14.2;17.6;45.6;1.6;41.8;1;51.6;6.8;61.8;26.6 
CERIGNOLA;2017;100.4;49.2;26.4;26.8;73.6;0.2;6.2;1.4;49.2;14.2;121.6;32.2 
MASSERIA_SANTA_CHIARA;2017;74;23;20.4;22;22.2;2;3.8;0;71.4;20.8;69.4;15 
SAVIGNANO_IRPINO;2017;106.4;49.6;51.6;41;48.6;30.2;22;13.6;62.8;34.8;116.4;81.4 
MONTELEONE_DI_PUGLIA;2017;133;46.8;42.2;46.2;48.4;12.6;11.4;2.2;49;34;162.8;99.8 
ANZANO_DI_PUGLIA;2017;79.6;46.8;58;20.8;66;10.4;17.2;1.8;59.8;45.8;148.6;92.2 
DELICETO;2017;102.2;35.6;19.8;31.8;68;1.2;6.8;3.8;30.2;20.2;112.8;49.2 
PANNI;2017;110.6;56.4;42.4;56.6;61.6;33.2;8.4;9;59.8;43;169.6;91.4 
ORSARA_DI_PUGLIA;2017;137.2;65.8;38.4;55;114.6;9;9.2;4.6;67.6;22.4;157;121.8 
BOVINO;2017;151.6;62.6;44.4;44.2;81.8;6;8.4;17.4;49.6;33.2;162.8;102.2 
CASTELLUCCIO_DEI_SAURI;2017;100.6;34.8;14;28.4;89.2;2.4;16.8;7;52.8;15.8;90.4;48.4 
BISACCIA;2017;122;66.8;29;21.4;19.6;4.2;3.8;0.8;56.2;26.4;151.6;158.6 
SANT'AGATA_DI_PUGLIA;2017;87.4;33;29.4;25;53.6;5;4.4;0.2;40.2;29.4;91.8;53.8 
ROCCHETTA_SANT'ANTONIO;2017;96.4;4.2;2.6;24.2;56.2;4;9.2;4.4;44.2;21.8;117.2;39.6 
ASCOLI_SATRIANO;2017;89.8;45;18.4;38;74;2.6;2.4;0.6;46.4;16.4;94;49 
ORTANOVA;2017;87.4;43.6;19;37.8;51.4;1.2;19.6;1.8;55.4;13;83.2;30 
NUSCO;2017;97.4;74.6;62.4;27.2;46.6;15.6;3.6;1.4;85.8;43.6;172.2;134.2 
SANT'ANGELO_DEI_LOMBARDI;2017;NA;NA;NA;NA;75.2;17;3.4;0;85.8;40.2;134;61.6 
TEORA;2017;106.4;110.6;76.6;36;46;6.8;24.2;0.2;147.4;35.2;229;183.8 
ANDRETTA;2017;55;45.8;52;30.4;58.8;50.4;17;0;93.2;43.6;102.8;78.8 
PESCOPAGANO;2017;117.4;75.4;60;35.4;60;16;21.2;5.2;141.2;54.4;180.2;114.6 
CALITRI;2017;57.6;43.4;39.4;34;43.2;5.8;3.8;0;91.4;26.4;82.8;64 
SAN_FELE;2017;76.8;68.6;61.6;40;37;9.4;8.8;1.6;136.4;41.2;121.6;100 
LAGOPESOLE;2017;90;51.8;56.2;64.8;95.6;19;5.4;0.2;136;62.8;116;85.4 
ATELLA;2017;58.8;35;42.6;28.8;38;36.2;3.6;0;85;45.4;70.6;44 
DIGA_SAN_PIETRO_SUL_TORRENTE_OSENTO;2017;74.4;59;27.4;46;75.4;6.6;7.4;11;129.4;26;141.8;96.4 
MONTICCHIO_BAGNI;2017;130.8;62.2;88.6;52;53.6;62.6;22.2;0.4;120.2;34.6;102;60.4 
ROCCHETTA_SANT'ANTONIO_(TRAV._S._VENERE);2017;NA;49.2;21.2;42.2;42.6;NA;NA;NA;NA;NA;NA;NA 
CANDELA;2017;100.2;54.8;28.2;25;61.4;8.8;13;1.4;21.2;19.2;73.6;31.4 
RIPACANDIDA;2017;54.6;40.8;34.4;57;65.2;24.8;24.4;1;120.4;31.4;75.8;30.6 
MONTE_VULTURE;2017;85.2;42.4;13.6;37.8;49.8;23.8;17.2;1;127.2;16.6;96.4;58.4 
MELFI;2017;118.8;54.4;38;42.8;40.8;28;6.6;1.4;132;24;97.6;59 
FORENZA;2017;21.2;25.2;33;33.8;72.6;29;8.6;2.4;83.2;33.8;74.8;43.6 
VENOSA;2017;79;42.6;32.6;47.6;65.4;5.2;16.4;0.8;85;31.8;68.8;36.4 
DIGA_ABATE_ALONIA_SUL_TORRENTE_RENDINA;2017;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA 
LAVELLO;2017;76.8;42.4;22.2;26.8;89.6;32.4;48.2;0.2;56.8;19.4;85.6;32 
LOCONIA;2017;74.8;31.8;21.4;28.6;81;10.8;4.2;0.6;34.8;18.8;73.6;27.6 
BORGO_LIBERTÀ;2017;51.6;18.4;4;32.4;77.2;2.6;25.4;0.2;68.2;16.2;89.4;41.4 
SPINAZZOLA;2017;84.8;33.6;33;28.4;66.4;0.8;20;0;55.2;40.2;49;21.2 
MONTEMILONE;2017;77.2;37.8;32.2;20.4;75;9.2;32.4;0.8;48.4;29.8;62.2;26.8 
DIGA_LOCONE;2017;86.4;48.2;33.4;7.8;94.8;23.4;8.8;0.6;57.2;27.8;81.6;23.2 
MINERVINO_MURGE;2017;114.4;46.2;49.4;30;102.6;8.8;5;0.2;76.6;34.4;90.2;22 
CANOSA_DI_PUGLIA;2017;77.4;41.4;29;23.2;51;7.8;2;0;42.8;23.6;80.4;20 
SAN_SAMUELE_DI_CAFIERO;2017;79.2;30.2;28.4;20.4;53;8.6;6;0;37.4;NA;110;18.6 
BARLETTA;2017;90;34.4;25.8;17.4;23;0.6;3.4;0.2;37.4;24.4;60.2;21 
ANDRIA;2017;101.6;24.6;37;29.2;36;1;1.8;0;57.4;43.4;69.8;9.4 
CASTEL_DEL_MONTE;2017;114.6;26.8;38;29;59.8;39.8;1;0;67.4;45.8;75.8;21.6 
CORATO;2017;94.2;25.2;27;38.4;33.4;4.2;4.6;0.4;66.4;33.4;80.8;18 
BISCEGLIE;2017;96.6;24;26.2;31.4;21.4;0.2;2.6;5.4;68.6;21.6;61.4;20.2 
RUVO_DI_PUGLIA;2017;119.6;25.2;29;36.8;29.8;10;3.6;1;40.4;31.8;74.6;16.4 
GRAVINA_IN_PUGLIA;2017;80;30.6;23.8;18.2;51.2;4.6;2.2;0;69.4;11;69;19.8 
GIOVINAZZO;2017;83.6;30.2;37.6;43.8;25.8;3;2.8;20.6;73.8;18.4;70.6;71.2 
BITONTO;2017;94.8;28.2;31;35.4;18.6;2.8;0.8;19.2;83.2;33.4;89;54.2 
ALTAMURA;2017;96.6;29;42;17.2;56.2;14;6.6;0;50.4;33.2;72.2;15.4 
QUASANO;2017;113.8;27;33.8;27.8;43.8;10.8;0;0;NA;NA;77.2;16.8 
MASSERIA_MODESTI;2017;110;15.2;34.4;22.8;48.2;11.4;2;0;80;52.4;61.4;22 
GRUMO_APPULA;2017;100;37.2;28.4;28;20;15.8;0.4;24.4;51.6;37;68.4;29.4 
BARI_(PRESIDENZA_REGIONE);2017;85.6;14.6;28;26.4;23.2;4.2;4;4.4;60.8;53;96;61 
BARI_(OSSERVATORIO);2017;84.8;20.4;28.8;24.6;25;6.6;4.2;6;60.6;32.2;84.2;63.2 
BARI_(POLITECNICO);2017;91.8;16.2;27.2;26.6;24.6;5.4;12;5.2;57;20.2;88.2;62.8 
MERCADANTE;2017;150.4;56.8;71.6;24.2;44.4;33;2.8;2;56.4;44.8;87.2;24 
CASSANO_DELLE_MURGE;2017;102.2;44.2;42.6;20.8;50.6;14;2.4;5.4;63.8;33.4;78.8;24.4 
ACQUAVIVA_DELLE_FONTI;2017;96.8;28.6;23.2;26.2;40.8;36;2.4;11.6;48.2;24.4;109.2;34.8 
ADELFIA;2017;109.2;33.8;28.2;26;35.4;12.4;2;8;54.2;30.2;115.2;52 
CASAMASSIMA;2017;107;30;22.4;36.6;51;8.6;6.2;5.6;44;31.4;93.8;44.2 
SANTERAMO_IN_COLLE;2017;108.8;50;23.6;20.2;32.4;2;38.2;1.2;122.2;29.6;71;19.2 
MONTURSI_(AQP);2017;115.2;50.8;23.4;24.8;31.4;0;7.8;41.6;79.2;37.4;149.4;33.2 
GIOIA_DEL_COLLE;2017;89.8;40.6;25;23;44;0;6.4;25.4;42.6;52.6;119;32.2 
TURI;2017;113.2;31.8;21.2;37.4;56.6;19;8.6;6;26;44;120.4;47 
CONVERSANO;2017;101.8;29.8;24;24.4;47.8;2.6;1.8;4.6;59;29.2;76;45.2 
POLIGNANO_A_MARE;2017;105.6;40.8;33;27;56.8;0.2;6;0.8;68.4;13.6;62.6;75.2 
CASTELLANA_GROTTE;2017;111.4;31.4;18.8;33.6;50;0;1.6;21.8;71.4;37.8;138.8;44.6 
MONOPOLI;2017;101.4;27.2;17.6;24.8;41;0.4;1.4;5.2;40;49;73.2;52.4 
NOCI;2017;114;50.4;28.6;57.6;40.8;0;24;31.4;54;72.6;142.6;40.8 
FASANO;2017;84.6;36.8;17.8;27.8;31.2;0;3;19.8;49.6;33.8;94.8;43.4 
LOCOROTONDO;2017;95.8;38;32.4;35.6;42.8;0;34;2.6;75.6;44.6;122.6;46 
MARTINA_FRANCA;2017;118.6;56.4;36.2;63.2;42.6;0;21.8;18.6;71.4;44.4;192.8;47.2 
CEGLIE_MESSAPICA;2017;83;35;22.6;56.8;27;5.2;21.6;8.4;54.8;41;151.8;27.6 
OSTUNI;2017;111.4;45;26.4;27.8;66.6;0;7.2;13;136.4;22.6;137.4;32.6 
MOTTOLA;2017;92.2;32.8;13.6;39;22;15.8;9;1.4;31.4;32.4;92.6;27 
MASSAFRA;2017;97.4;17.6;13.2;67.6;20.8;19.2;4.2;0.8;79.6;20.4;125.8;24.4 
CRISPIANO;2017;81.4;20.6;11;57.2;20.4;11.6;15.2;2.4;101.2;27;121.2;22.4 
SAN_VITO_DEI_NORMANNI;2017;88.4;37.4;23.2;0;0;0;0;0;0;25.6;152.6;29.4 
LATIANO;2017;86.8;31.8;19.6;32.6;32.6;0;7.8;5.6;30.8;39.6;135.6;30.8 
MESAGNE;2017;101.4;28.6;21.6;81.2;24.2;0;9.6;5.8;47.6;29.4;188.8;26.8 
BRINDISI;2017;96.6;18.6;21.4;27.2;24;9.6;3.6;4.4;32.4;38.4;97;22.6 
SAN_PANCRAZIO_SALENTINO;2017;121.4;22.6;16.2;23.2;12.8;4.8;1.2;6.4;86.4;29.4;147.2;12.8 
SAN_PIETRO_VERNOTICO;2017;92.8;30.8;21.4;46.4;29.8;3.8;5.6;10.2;52.8;37.2;161.2;36.2 
CELLINO_SAN_MARCO;2017;85.6;23.2;18.4;41;38.6;2.2;12.2;6.8;44.2;40;146.8;33.8 
NOVOLI;2017;87.2;21.8;22.4;32.4;17;3.2;0.4;6.2;78.6;39.4;130.8;23.4 
LECCE;2017;113;13.4;21.4;41;9.2;0;0.4;7.2;72.8;37.6;147.4;30.6 
MELENDUGNO;2017;152.6;16;17.8;15.2;12.2;8.8;3;1;93.8;13.4;195.6;36.8 
CORIGLIANO;2017;154.8;25.6;25.4;45.4;22;0;1.2;22.8;120.2;46.6;252.4;48 
MAGLIE;2017;141;19;19;16.6;27;0;0;16.4;146.8;23.2;276.6;41.2 
OTRANTO;2017;156.6;22.6;27.4;26.8;22.2;0.4;1.8;1.4;152.2;18.6;305.8;52.8 
MINERVINO_DI_LECCE;2017;165.8;20.4;19.8;14.4;17;0;2.8;11.4;83;22.8;301.2;44.8 
VIGNACASTRISI;2017;173.8;22.2;22;16.2;28.2;0.4;0;4.2;77.2;16.4;315.4;54.4 
RUFFANO;2017;112.4;28;28;15.8;18;2;5.6;0.2;193.8;24.8;323.6;32.4 
SANTA_MARIA_DI_LEUCA;2017;0;34.6;14.6;12.2;12.2;0.2;16.4;6;51.6;12.6;349.6;34.4 
PRESICCE;2017;103;29;34.8;11.6;5.6;4.6;2.6;1.8;119;19.6;383.2;31.2 
ALESSANO;2017;NA;NA;NA;NA;NA;NA;10;1;75.2;26.8;NA;15 
TAVIANO;2017;106;21.6;24;15.6;7;0;0;2.4;134.4;26.2;163.8;24.2 
COLLEPASSO;2017;122.4;41;22.8;36;20.4;3.4;0.2;1.4;174.4;39;189.6;38.8 
GALLIPOLI;2017;106.4;15.8;19.6;11.2;6.6;0;0;3.4;76.4;31.4;121.6;28.8 
GALATINA;2017;127.2;30.6;30.6;40.6;12;0.4;0;17;106.8;28;144.6;36 
NARDÒ;2017;116.2;36.6;19;26.6;9.6;4.8;0;NA;NA;NA;NA;4.8 
CANALE_DELL'ASSO;2017;108;35.6;19.4;26.8;8.6;0;0;10.6;140.2;32;98.8;21.8 
COPERTINO;2017;88.2;16.4;16.4;36.8;24.8;0;0;17.2;93.8;30.4;99.2;15.4 
MASSERIA_MONTERUGA;2017;105.6;20.4;16.8;18;15.6;1.2;4.4;3.2;83;34.2;143.2;24.2 
MANDURIA;2017;99.8;22.2;17.2;71.8;12.4;37;7.8;7.6;89.8;27;124.6;22.6 
AVETRANA;2017;86.2;24;11.8;28;14.8;14.4;11;2.4;38.2;30.4;131;15.8 
LIZZANO;2017;72.8;13.4;8.4;33.8;12.8;8;4;2.6;29.2;16.2;124.2;15.2 
GROTTAGLIE;2017;73.2;27.6;12.2;57.4;34.6;1.2;5.8;4.8;29.8;22;109;23 
SAN_GIORGIO_JONICO;2017;88;20.8;11.2;48.8;16.4;2.6;13;1;53.8;11.6;155.6;14.4 
TARANTO;2017;100.8;26.6;7.2;55;11.6;18;0.2;0.8;105.2;25;182.4;18.6 
TALSANO;2017;95.6;29.6;14.8;36.8;19.8;1.8;0.6;1.2;120.8;11.6;121.6;13.2 
LATERZA;2017;154.2;89.2;8.8;60.6;20.4;2.2;6.6;19.2;69.8;15.8;96.2;26.2 
CASTELLANETA;2017;112.2;69.2;11.6;29.2;24.8;2.2;4.6;3;37;13.8;106.4;25.4 
PALAGIANO;2017;121;30.6;17.6;89.4;24.4;5.2;2.4;0.4;41.2;14.2;89.8;26.4 
PALAGIANELLO;2017;136.6;51.4;12.2;45.8;30.4;0.2;6.8;2;44.2;65.6;85.8;29 
GINOSA;2017;108;65;9;45;38;19.2;13.6;3.6;52;11.2;80.2;18.6 
GINOSA_MARINA;2017;136.4;29.4;8.4;29.6;20.8;0.2;8.8;0;58.4;3.6;62.6;22.4 
