stazione;yy;dd;Jan;Feb;Mar;Apr;May;Jun;Jul;Aug;Sep;Oct;Nov;Dec
i PIETRAMONTECORVINO;2013;1;0;0.2;0;0.2;0;1.4;0;0;0;3.8;0;110.2
i PIETRAMONTECORVINO;2013;2;0;3.8;5.2;10.2;1.4;0;0;0;0;0;0;18.4
i PIETRAMONTECORVINO;2013;3;0;15.2;0;8.8;0;3.4;0;0;0;0;0;0.6
i PIETRAMONTECORVINO;2013;4;0;0;0;0.2;0.6;25.8;0;0;0;0;0;0
i PIETRAMONTECORVINO;2013;5;0;0;0.8;1.6;4.6;0.8;0;0;0;16.2;19.6;0
i PIETRAMONTECORVINO;2013;6;0;3.8;0.6;0;5.8;0;0;0;0;7.4;0;0
i PIETRAMONTECORVINO;2013;7;0;0.4;1.2;0;11.6;0;0;0;0;0.2;0.2;0
i PIETRAMONTECORVINO;2013;8;0;8;0.4;0;0;0;0;0;0;0.4;0;0
i PIETRAMONTECORVINO;2013;9;0;3;0;0;0;0;0;8;0.2;1.8;0;0
i PIETRAMONTECORVINO;2013;10;0;7.8;5;0;0;0;0;0;3.6;0;10.4;0
i PIETRAMONTECORVINO;2013;11;10;1.2;7;0;0;4.6;0;0;0.2;1.2;15.2;0
i PIETRAMONTECORVINO;2013;12;1;12.6;6.2;0;1;0;0;0;0;2.4;6.8;0.2
i PIETRAMONTECORVINO;2013;13;0.8;23.2;5;0;0.8;0;2.8;0;0;0;17.6;0
i PIETRAMONTECORVINO;2013;14;10;0;11.8;0;0;0;4.8;0.4;0;0;2.8;0
i PIETRAMONTECORVINO;2013;15;0;0;4.4;0;0;0;0.2;0.2;0;0;0;0.6
i PIETRAMONTECORVINO;2013;16;2.6;1.2;0.2;0;0;0;0;0;5;5;1;0
i PIETRAMONTECORVINO;2013;17;8.8;0.8;0;0;0.2;0;0;0;5.2;0;4.6;0
i PIETRAMONTECORVINO;2013;18;6.8;9;0;0;0;0;0;0;0;0;0;0
i PIETRAMONTECORVINO;2013;19;0.4;1.2;0;0;0;0;0;0;0;0;5.8;0
i PIETRAMONTECORVINO;2013;20;0.8;0;0.8;0;0;0;0;7.6;9;0;2.2;0
i PIETRAMONTECORVINO;2013;21;2.4;0;5.8;0.6;3.6;0;0;0;0;0;0.6;0
i PIETRAMONTECORVINO;2013;22;0.6;1.2;0;0.2;62.2;0;0;0;0.2;0;8.6;0
i PIETRAMONTECORVINO;2013;23;8.8;12.4;0;0;10;0;0;5.8;0;0;9.6;0
i PIETRAMONTECORVINO;2013;24;9.6;0;0;0;0.2;0;0;10;0;0;4;0
i PIETRAMONTECORVINO;2013;25;2.8;0;3.6;0;0.4;2;3.6;2.6;0;0;6.2;0
i PIETRAMONTECORVINO;2013;26;0;0;6.4;0.2;0.4;0;0;0;0;0;8.2;3.6
i PIETRAMONTECORVINO;2013;27;0;0;2;8.6;0;2.4;0;9.6;0;0;18.6;1.2
i PIETRAMONTECORVINO;2013;28;0;0;1.2;0;0;0;0;0.2;0;0;11;0
i PIETRAMONTECORVINO;2013;29;0;NA;0.2;0;0;0;0;0;10.4;0;0.2;0
i PIETRAMONTECORVINO;2013;30;0;NA;0;0;0;0;0;0;13.6;0;4;7.2
i PIETRAMONTECORVINO;2013;31;0;NA;8.8;NA;0;NA;0;0;NA;0;NA;4.6
