stazione;yy;dd;Jan;Feb;Mar;Apr;May;Jun;Jul;Aug;Sep;Oct;Nov;Dec
PIETRAMONTECORVINO (AQP);2013;1;0;0;NA;0;1.2;0;0.4;0;0;0;0.2;NA
PIETRAMONTECORVINO (AQP);2013;2;0;1.4;NA;6.6;4.6;0.2;0;0;0;0;0;NA
PIETRAMONTECORVINO (AQP);2013;3;0;5.8;NA;0;2.6;0;2.4;0;0;0;0;NA
PIETRAMONTECORVINO (AQP);2013;4;0;0;NA;0;0;14.4;1.2;0.6;0;0;0;NA
PIETRAMONTECORVINO (AQP);2013;5;0;0;NA;0.4;1.4;1.8;0;0;0;0;13.4;NA
PIETRAMONTECORVINO (AQP);2013;6;0.2;2.8;NA;0;0;6.6;0;0;0;0;5.6;NA
PIETRAMONTECORVINO (AQP);2013;7;0;0.4;2.6;0;2.4;0;0;0;0;NA;NA;NA
PIETRAMONTECORVINO (AQP);2013;8;0;6;0;0;0;0;0;0;0;NA;NA;NA
PIETRAMONTECORVINO (AQP);2013;9;0;0.2;0;0;0;0;0;2.8;0;NA;NA;NA
PIETRAMONTECORVINO (AQP);2013;10;0;0;1.8;0;0;0;0;0;3.2;NA;NA;NA
PIETRAMONTECORVINO (AQP);2013;11;1.6;0.8;1.4;0;0;10.2;0;0;0;NA;NA;NA
PIETRAMONTECORVINO (AQP);2013;12;1.8;6.2;0.2;0;3;0;0;0;0;NA;NA;NA
PIETRAMONTECORVINO (AQP);2013;13;0;10;2.6;0;0;0;0;0;0;NA;NA;NA
PIETRAMONTECORVINO (AQP);2013;14;3.2;0;9.2;0;0;0;6;1.2;0;NA;NA;NA
PIETRAMONTECORVINO (AQP);2013;15;0;0;0.2;0;0;0;0;0;0.2;NA;NA;NA
PIETRAMONTECORVINO (AQP);2013;16;0.2;2.2;0;0;0.2;0;0;0;2.8;NA;NA;NA
PIETRAMONTECORVINO (AQP);2013;17;7.2;0.6;0;0;0;0;0;0;0.6;NA;NA;NA
PIETRAMONTECORVINO (AQP);2013;18;5.6;6.6;0;0;0;0;0;0;0;NA;NA;NA
PIETRAMONTECORVINO (AQP);2013;19;0.2;0;0;0;0;0;0;0;0;NA;NA;NA
PIETRAMONTECORVINO (AQP);2013;20;0.4;0;1;0;0;0;0;2.6;3;NA;NA;NA
PIETRAMONTECORVINO (AQP);2013;21;1;0;1.2;0.6;2;0;0;0;0;NA;NA;NA
PIETRAMONTECORVINO (AQP);2013;22;0.2;0;0;0;26;0;0;0;0;NA;NA;NA
PIETRAMONTECORVINO (AQP);2013;23;7.8;4.8;0;0;5;0;0;1.8;0;NA;NA;NA
PIETRAMONTECORVINO (AQP);2013;24;15.8;0.2;0;0;0;0;0;4.6;0;NA;NA;NA
PIETRAMONTECORVINO (AQP);2013;25;0.2;0;5.8;0;0.2;1.6;0;1.8;0;NA;NA;NA
PIETRAMONTECORVINO (AQP);2013;26;0;0;6.6;0;0.2;0;0;0;0;NA;NA;NA
PIETRAMONTECORVINO (AQP);2013;27;0;0;2.6;6.2;0;0;0;13.2;0;NA;NA;NA
PIETRAMONTECORVINO (AQP);2013;28;0;0;0;0;0;0;0;0;0;NA;NA;NA
PIETRAMONTECORVINO (AQP);2013;29;0;NA;0;0;0;0;0;0;1.6;NA;NA;NA
PIETRAMONTECORVINO (AQP);2013;30;0;NA;0;0;0;0;0;0;6.4;NA;NA;NA
PIETRAMONTECORVINO (AQP);2013;31;0;NA;1.8;0;0;0;NA;NA;NA;NA;NA;NA
