stazione;yy;dd;Jan;Feb;Mar;Apr;May;Jun;Jul;Aug;Sep;Oct;Nov;Dec
BARI (Presidenza Regione);2013;1;0;0;0;0.4;0;8.8;0;0;0;7.4;0;50.4
BARI (Presidenza Regione);2013;2;0;0;0.2;0.6;0;0.6;0;0;0;0;0;10
BARI (Presidenza Regione);2013;3;0;0.6;0;3.4;0;0;0;0;0;0;0;0.4
BARI (Presidenza Regione);2013;4;0;0;0;0;0;2.2;0;0;0;0;0;0
BARI (Presidenza Regione);2013;5;0;0;0;0.2;0;0;0;0;0;1.8;3.2;0
BARI (Presidenza Regione);2013;6;0.2;0.4;0.8;0;0.6;0;0;0;0;0.2;0.6;0
BARI (Presidenza Regione);2013;7;0.2;0;3.2;0;0;0;0;0;0;0.8;0;0
BARI (Presidenza Regione);2013;8;0;3.6;0.2;0;0;0;0;0;0;0;0;0
BARI (Presidenza Regione);2013;9;0;3.4;0;0;0;0;0;0;0;0;0;0
BARI (Presidenza Regione);2013;10;3.2;0;1;0;0;0.8;0;1.8;0.4;0;0;0
BARI (Presidenza Regione);2013;11;0;0;2.2;0;3.4;0;0;0;1.2;0;21;0
BARI (Presidenza Regione);2013;12;2.4;1.8;2.4;0;0;0;0;0;2;3;42.2;0
BARI (Presidenza Regione);2013;13;0;5.8;0.6;0;2;0;0;0;0.2;0;6.4;0
BARI (Presidenza Regione);2013;14;0;22;14.4;0;0;0;1.4;0;0;0;0.2;0
BARI (Presidenza Regione);2013;15;9.4;0;0.2;0;0;0;0;0;0;0;0;0
BARI (Presidenza Regione);2013;16;0;1.8;0.2;0;0;0;0;0;0;6.6;0.8;0
BARI (Presidenza Regione);2013;17;7.6;0;0;0;1.8;0;0;0;0;0;0.4;0
BARI (Presidenza Regione);2013;18;0.6;1;9;0;0;0;0;0;0;0;0;0
BARI (Presidenza Regione);2013;19;0.4;0;0;0;0;0;0;0;0;0;7.6;0
BARI (Presidenza Regione);2013;20;4.4;0;3.2;0;0;0;0;0;1;0;0;0
BARI (Presidenza Regione);2013;21;0;2.8;6.8;7.8;0;0;0;0;0;0;0.4;0
BARI (Presidenza Regione);2013;22;0.2;0;0;12.4;7.2;0;0;0;0;0;0.4;0
BARI (Presidenza Regione);2013;23;2;0;0;0.2;6.2;0;0;0;0;0;0.4;0
BARI (Presidenza Regione);2013;24;3.8;3.8;0;0;0;0;0;0;0;0;1;0
BARI (Presidenza Regione);2013;25;0.6;0;11.6;0;0.2;0;0;0.6;0;0;9.2;0
BARI (Presidenza Regione);2013;26;0.2;0;1.4;0;0.2;0;0;0;0;0;20.2;10.6
BARI (Presidenza Regione);2013;27;0;1.2;0.2;0.4;0;0;0;32;0;0;1;1.8
BARI (Presidenza Regione);2013;28;0;0;0;0;0;0;0;0.2;0;0;0;0
BARI (Presidenza Regione);2013;29;0.4;NA;4.2;0;0;12;0;0;0;0;0;0
BARI (Presidenza Regione);2013;30;0;NA;0;0;0;0.4;0;0;26.8;0;13.6;0
BARI (Presidenza Regione);2013;31;0;NA;0;NA;0;NA;0;0;NA;0;NA;3.8
