stazione;yy;dd;Jan;Feb;Mar;Apr;May;Jun;Jul;Aug;Sep;Oct;Nov;Dec
AVETRANA;2013;1;0;0.2;0;0;0;0.4;0;0;0;0;0.2;20.8
AVETRANA;2013;2;0;0;0.4;6.2;0;0.2;0;0;0;0;0;2.4
AVETRANA;2013;3;0;0;0;2.8;1;0;0;0;0;0;0.2;1.8
AVETRANA;2013;4;0;0;0;0.2;0;22.4;0;0;0;0;0;0.2
AVETRANA;2013;5;0;0;0;0;0.2;0.4;0;0;0;6.8;4;0
AVETRANA;2013;6;0.2;1.2;6.2;0;0;0;0;0;22.6;3.2;0;0
AVETRANA;2013;7;0;0;4;2.4;0;0;0;0;0;54.6;0;0
AVETRANA;2013;8;0;12.2;3.6;0;0.6;0;0;0;0;8;0.2;0
AVETRANA;2013;9;0;1.2;0.2;0;0.2;0;0;0;0;0.2;0.2;0
AVETRANA;2013;10;2.2;2;0;0;0;0;0;14.4;0;0;0;0
AVETRANA;2013;11;0.6;1.4;0;0;1.2;0;0;0;0;0.2;15.2;0
AVETRANA;2013;12;0.2;22;3.2;0.2;0.2;0;13;0;1.6;2.2;38.2;0
AVETRANA;2013;13;0;13.6;3.8;0;0;0;0;0;0;0;25.2;0
AVETRANA;2013;14;0;1.4;11.6;0;0;0;0.4;0;0;0;0.2;0
AVETRANA;2013;15;50.8;2;0;0;0;0;0;0;0;1;3.8;0
AVETRANA;2013;16;0.6;20;0;0;0.6;0;0;0;0.6;9.8;1.6;0.2
AVETRANA;2013;17;5.4;4.8;0;0;0;0;0;0;0;0.2;0;0
AVETRANA;2013;18;0;0;21.2;0;0.2;0;0;0;0;0;0;0
AVETRANA;2013;19;0.2;0;0;0;0;0;0;0;0;0;64.2;0.2
AVETRANA;2013;20;0.2;0.6;0.4;0;0;0;0;0;0;0;0.2;0
AVETRANA;2013;21;0.2;14.6;0.2;0.2;0;0;0;0;0;0;1.4;0
AVETRANA;2013;22;1.4;2.8;0;3.6;3.8;0;0;0;0;0.2;0;0
AVETRANA;2013;23;2.6;0.2;0;0;2.6;0;0;0;0;0;0;0
AVETRANA;2013;24;13.2;0.8;0;0;0;0;0;0;0;0.4;4.8;0.2
AVETRANA;2013;25;6;0;1;0;0;0;0;0;0;0.2;0;0.2
AVETRANA;2013;26;0.8;3.2;0.4;0;0;0;0;0;0;0;1;12.8
AVETRANA;2013;27;0;0.8;1.4;0.2;0;0;0;0;0;0;0;1
AVETRANA;2013;28;0;0;2.2;0;0;0;0;1.4;0;0.2;0;0
AVETRANA;2013;29;0.2;NA;1.8;0.2;0;0;0;0;0;0.2;0;0.2
AVETRANA;2013;30;0;NA;0;0;0.4;0;0;0;1.8;0.2;27.2;0
AVETRANA;2013;31;0;NA;0;NA;0;NA;0;0;NA;0.2;NA;11.2
