stazione;yy;dd;Jan;Feb;Mar;Apr;May;Jun;Jul;Aug;Sep;Oct;Nov;Dec
i BOVINO;2013;1;0;0;0;1.2;0;12.2;0;0;0;2.4;0;188.8
i BOVINO;2013;2;0;9.8;21;21.8;0.2;0;0;0;0;0;0;86.6
i BOVINO;2013;3;0;11.6;0;16.6;0;0.4;0;0;0;0;0;28
i BOVINO;2013;4;0;0;0;0;0;2.2;0.6;0;0;0;0;0
i BOVINO;2013;5;0;0;0.4;2;0.8;3.2;0;0;0;12.4;7.8;0
i BOVINO;2013;6;0.2;0.4;0.2;0;3.4;0;0;0;0;8.4;0;0
i BOVINO;2013;7;0;2.8;0.8;0;0;0;0;0;0;2.4;0;0
i BOVINO;2013;8;0;0.6;0.8;0;3;0;1;0;0;0;0;0
i BOVINO;2013;9;0;0.2;0;3;0;0;4.8;76;7.4;1;0;0
i BOVINO;2013;10;0.6;3;1.8;0;0;0;20.8;0;10.2;0.2;10.8;0
i BOVINO;2013;11;2.4;0;9.4;0;0;4.6;0;0;1.2;3.2;13.2;0
i BOVINO;2013;12;0.2;27.2;10.4;0;10.8;0;0.2;0;16.6;2.4;9.4;0.2
i BOVINO;2013;13;12.2;14.8;2;0;0.2;0;16.2;0;0;0;20.2;0
i BOVINO;2013;14;16;0;13.4;0;0;0;12;0.4;0;0;1;0
i BOVINO;2013;15;0.6;0.2;4;0;0;0;0;0;0;0.2;0.2;0.2
i BOVINO;2013;16;5.2;3.6;0.2;0;1;0.4;0;0;0.4;8;5.4;0
i BOVINO;2013;17;10;1.8;0;0;0.4;0;0;0;0.8;0;15.4;0
i BOVINO;2013;18;0.6;5.2;0.8;0;0;0;0;0;0;0;0.2;0
i BOVINO;2013;19;0;0;0;0;0;0;4.6;0;0.8;0;2.6;0.2
i BOVINO;2013;20;0.2;0;2;0;0;0;0;6;2.2;0;4;0
i BOVINO;2013;21;1.8;0.6;5.4;0.4;0.8;0;0;0;0;0;1.2;0
i BOVINO;2013;22;3.4;1.4;0;0.2;53;0;0;0;0;0;14.8;0
i BOVINO;2013;23;20.2;13.6;0;0;37.6;0.2;0;0;0;0;8.8;0
i BOVINO;2013;24;10.6;3.2;0;0;0.2;0;0;0;0;0;0;0.2
i BOVINO;2013;25;0.4;0;7.6;0;4.6;1.6;0;2.2;0;0;3.8;0
i BOVINO;2013;26;0;0;5;0;2;0;0;0;0;0;1;4.8
i BOVINO;2013;27;0;0;1;3;0;0;0;20.2;0;0;10.4;0
i BOVINO;2013;28;0;0;1.6;0;0;0;0;0.2;0;0;4;0
i BOVINO;2013;29;0.4;NA;0.4;0;0;0;0;0;0;0;0;0
i BOVINO;2013;30;0;NA;0.4;0;0.4;0;0;0;7.6;0;9;5.4
i BOVINO;2013;31;0;NA;8.4;NA;1.2;NA;0;0;NA;0;NA;0
