stazione;yy;dd;Jan;Feb;Mar;Apr;May;Jun;Jul;Aug;Sep;Oct;Nov;Dec
MANFREDONIA (Bonifica Sipontina);2013;1;0.2;0;0.2;0.6;0;1.2;0;0;0;1.6;0;44.8
MANFREDONIA (Bonifica Sipontina);2013;2;0;0;2;2.8;0;0;0;0;0;0;0;1
MANFREDONIA (Bonifica Sipontina);2013;3;0.8;1;0;0.8;0.2;3.2;0;0;0;0;0.2;0
MANFREDONIA (Bonifica Sipontina);2013;4;0;0;0;0.2;1.4;5.8;0;0;0;0;0;0.2
MANFREDONIA (Bonifica Sipontina);2013;5;0;0;1.6;0.2;7.6;0.2;0;0;0;4.4;3;0.2
MANFREDONIA (Bonifica Sipontina);2013;6;0;0;2.8;0;2.8;0;0;0;0;1;0;0.2
MANFREDONIA (Bonifica Sipontina);2013;7;1.4;0.6;1;0;0;0;0;0;0;0;0;0.2
MANFREDONIA (Bonifica Sipontina);2013;8;0;0;1.8;0;0.2;0;0;0;0;28;0;0
MANFREDONIA (Bonifica Sipontina);2013;9;0;0;0;0;0;0;0;0;0;3;0.2;0
MANFREDONIA (Bonifica Sipontina);2013;10;0;0;3.4;0;0;0;0;0;3;0.2;2.6;0.2
MANFREDONIA (Bonifica Sipontina);2013;11;0.2;0.4;0;0;0.2;0.2;0;0;0.4;0;14;0
MANFREDONIA (Bonifica Sipontina);2013;12;3;3.8;1.4;0.2;0.8;0;0;0;0.8;1;39.8;0.2
MANFREDONIA (Bonifica Sipontina);2013;13;0.8;18.8;2.4;0;0.6;0;0;0;0;0;7.4;0.2
MANFREDONIA (Bonifica Sipontina);2013;14;3.8;0;2;0;0;0;2.6;0;0;0;0;0.2
MANFREDONIA (Bonifica Sipontina);2013;15;0;0;0;0;0;0;0;0;0;0;0;0
MANFREDONIA (Bonifica Sipontina);2013;16;0.6;1.6;0;0;0.6;0;0;0;3.8;0.6;0;0
MANFREDONIA (Bonifica Sipontina);2013;17;5.6;0;0;0;0;0;0;0;0.2;0;2.8;0
MANFREDONIA (Bonifica Sipontina);2013;18;0.6;2.6;1.4;0;0;0;0;0;0;0;0;0
MANFREDONIA (Bonifica Sipontina);2013;19;0.4;0;0;0;0;0;0.2;0;0;0;7;0.2
MANFREDONIA (Bonifica Sipontina);2013;20;0;0.2;5.2;0;0;0;0;0;0.2;0;2.2;0
MANFREDONIA (Bonifica Sipontina);2013;21;2.6;2.4;0.8;1;0.2;0;0;0;0;0.2;0.2;0
MANFREDONIA (Bonifica Sipontina);2013;22;0;1.4;0;1.4;0.8;0;0;0;0;0.2;8.2;0.2
MANFREDONIA (Bonifica Sipontina);2013;23;13.4;3;0;0.2;26.4;1.2;0;0;0;0;4.4;0
MANFREDONIA (Bonifica Sipontina);2013;24;3.6;3.2;0;0;0;0;0;0;0;0.2;0;0
MANFREDONIA (Bonifica Sipontina);2013;25;0;0;14.2;0;0.4;0;0;0.6;0;0;6.2;0.2
MANFREDONIA (Bonifica Sipontina);2013;26;0;0.4;1.4;0.2;0;0;0;0;0;0.2;6.2;1.8
MANFREDONIA (Bonifica Sipontina);2013;27;0;0;1;9.8;0;0;0;25.6;0;0.2;0;4.2
MANFREDONIA (Bonifica Sipontina);2013;28;0;0;0.2;0;0;2.2;0;0.2;0;0.2;0;0
MANFREDONIA (Bonifica Sipontina);2013;29;0;NA;0.4;0;0;18;0;0;0;0;0;0.2
MANFREDONIA (Bonifica Sipontina);2013;30;0;NA;0;0;0;0;0;0;5;0.2;3.4;0
MANFREDONIA (Bonifica Sipontina);2013;31;0.2;NA;2.4;NA;0;NA;0;0;NA;0;NA;0
