ALBERONA;2013;91.4;105.4;92.4;41;90.4;45.4;41.2;51;49.4;53.2;166.8;146.4 
i_TERTIVERI;2013;42.8;68.4;59;24.4;84.6;59.4;20.6;44;41.8;40.8;137.4;159.2 
ORTO_DI_ZOLFO;2013;82.6;124.8;116.4;48.8;126.6;30.4;37.6;38.8;72.8;39.4;211.8;278.8 
LUCERA;2013;50.2;47.2;40.4;24.2;45.2;13;18.2;33.6;50.8;37;126.6;107.8 
BICCARI;2013;74.8;114;103;41.6;111.2;34.2;23.6;37.8;40.6;32.8;158.4;171 
i_FAETO;2013;94;124.6;124.6;59.8;129.8;30;228.6;95.6;52.6;29.8;187.2;212.8 
TROIA;2013;47.4;71.2;54.6;28.4;98.6;24.4;16.8;44.2;20.2;38.6;114.2;128 
DIGA_TORREBIANCA_SUL_TORRENTE_CELONE;2013;56.6;49;39.4;30.6;44.4;4.6;17.6;28.2;27.6;41.8;105.6;101.8 
FOGGIA_(Osservatorio);2013;50.4;50.6;38.8;20.8;59.6;9.8;10.6;37;18;61.2;83;79.2 
iFOGGI__A(__I_s__t_i_t__u__t_oS__p__e__r__i_me__n__t__a__l_e__pe_rl_a;2013;56.2;77.4;40;23.4;85;7.2;14.2;19.6;18.4;50;100.2;88.4 
SAN_GIOVANNI_ROTONDO;2013;124.4;175;122.4;38.8;89.6;32.8;16.6;87.2;47.6;61.4;255.2;86.4 
NA;2013;37.2;39.4;45.6;17.4;42.2;32;2.8;26.4;13.4;41.2;107.8;54.2 
FONTE_ROSA;2013;44.8;41.4;39.4;21.6;52.2;31.4;32.8;31.2;13.8;25.4;78;68.4 
CERIGNOLA;2013;46.8;64;55;28.8;74.6;20.6;NA;NA;NA;NA;NA;NA 
MASSERIA_SANTA_CHIARA;2013;23.8;26;42.6;30.8;54.8;18.8;5.6;63.8;18.6;12.8;81.2;106 
SAVIGNANO_IRPINO;2013;81.6;111.8;110.8;52;73;33.6;63.4;84.2;47.4;38.8;136.6;194.2 
MONTELEONE_DI_PUGLIA;2013;98;105;96;34.6;114.8;43.6;54.4;129.4;32.4;49.2;132.6;166 
ANZANO_DI_PUGLIA;2013;97.2;79.4;92.8;29.8;113.2;45.4;47.2;83;36.4;38;122;160.8 
DELICETO;2013;69;63;54.6;33.4;117.4;19.8;31.2;97;24.2;38.8;103;NA 
PANNI;2013;83.4;90;91.6;43.4;107.8;36;100.6;129.2;51.6;47.4;150;350 
ORSARA_DI_PUGLIA;2013;82.6;114.2;102.8;51.4;156.2;35.4;148.4;108.4;45;40.4;159.4;302.6 
i_BOVINO;2013;85;100;97;48.2;119.6;24.8;60.2;105;47.2;40.6;143.2;314.4 
CASTELLUCCIO_DEI_SAURI;2013;67;49.2;41;47.6;91.2;26.6;16.6;80.8;23.2;51.6;95.2;133.6 
BISACCIA;2013;98.6;177.8;113;17;87;91;146;52.6;65.8;38.2;158.4;188.2 
SANT'AGATA_DI_PUGLIA;2013;66.8;48.8;54.8;19.6;140.2;30.8;80;42.2;15;39.2;99.8;153.8 
i_ROCCHETTA_SANT'ANTONIO;2013;71.8;59;53.4;18.4;93.4;33.6;50.2;27;24.8;30;95.6;161.6 
ASCOLI_SATRIANO;2013;73.2;60;47.4;32.2;100.4;32.8;55.2;53.6;13;50;97.2;126.6 
ORTANOVA;2013;48.8;54.6;48.4;20.8;48.8;56.4;64.8;55.6;25.4;60;84.4;115.4 
NUSCO;2013;165.6;177.8;145.2;48;103;48.6;53.6;29.6;84.8;63.4;163.2;84.8 
SANT'ANGELO_DEI_LOMBARDI;2013;124.2;133.2;89.6;39.8;139;51.6;108.8;50;97.2;60.6;168.8;69.2 
TEORA;2013;172.2;230.2;218.2;68.4;183.8;84.4;119.8;48.4;79.4;77.2;318.2;128.6 
ANDRETTA;2013;99;98.6;93.4;24.6;110.8;72;71.2;37;87.6;46.8;151.6;63.4 
PESCOPAGANO;2013;132.6;150.8;145.6;37.6;120.2;76.6;156.8;41.6;55;54.2;237;120.6 
CALITRI;2013;136.8;129.8;85.8;21;137.6;135.6;96.8;39.4;85.8;58.6;126;66.6 
SAN_FELE;2013;115.4;143.4;127.4;57;78;61;72;44.6;27.4;38.4;261.6;133.6 
LAGOPESOLE;2013;144.8;140.8;99.8;36.8;63.6;42.6;117.6;50.4;21;41.6;212.6;141 
ATELLA;2013;82.4;88.6;52.8;17.6;51.6;32;53;90.2;21.2;22;122.6;94.6 
DIGA_SAN_PIETRO_SUL_TORRENTE_OSENTO;2013;133.8;117.2;102.6;27.8;91.2;7.8;3.4;54.4;74.4;44;196.6;172 
MONTICCHIO_BAGNI;2013;81.6;123.4;80.4;28.8;12;NA;NA;NA;NA;NA;184;145.4 
ROCCHETTA_SANT'ANTONIO_(trav._S._Venere);2013;74;78.8;50.2;18.4;52.8;31.6;33;65.2;22;34.6;103.4;131 
CANDELA;2013;57.2;53.4;49.4;19;81.4;32.4;82.4;79.4;17.6;26.8;81.4;122 
RIPACANDIDA;2013;67.2;73.2;42.8;25.8;29.4;32.2;83.2;96.2;27.6;21.6;141.2;140 
MONTE_VULTURE;2013;78;68.6;57.6;31.4;51.2;58.2;NA;NA;NA;37.8;186.8;149.6 
MELFI;2013;75.4;90;63.6;26.8;43.8;47.2;150.6;87.6;33.2;36.4;148;161.6 
FORENZA;2013;76.2;27.8;25.6;35.2;55;14.6;49.2;43.6;16.2;35.4;120.4;133.4 
VENOSA;2013;58;55.4;30.6;16.8;38.2;26.2;59.8;25.4;10.6;21.2;146.6;130.6 
DIGA_ABATE_ALONIA_SUL_TORRENTE_RENDINA;2013;51.8;67;44.6;20.2;37.8;45.2;74.2;68.4;14;31;93.2;119.4 
LAVELLO;2013;49.2;60;49.8;22.6;33.6;64;92;74.6;13;36;91.8;132.2 
LOCONIA;2013;48.4;45.2;53.8;45.2;57;33.6;8;74.6;23.4;64;96.2;105.8 
BORGO_LIBERTA';2013;52.4;47.8;37.2;18.4;58.4;44.8;87.2;90.2;20;22.8;NA;NA 
SPINAZZOLA;2013;49;63;38;42.4;35;42.2;49.2;101.4;11.2;52.4;120.6;95.6 
MONTEMILONE;2013;52.6;56.8;39;28.4;37;49.8;17;73.6;5.6;38.6;123.4;115 
MINERVINO_MURGE;2013;46.2;64.4;54.6;52.4;42.4;38.2;14.4;112.8;8.2;50.6;150.4;141.6 
CANOSA_DI_PUGLIA;2013;39;37.4;51.6;30.8;96.6;23.2;3.6;54;21.6;24.2;86.2;102.4 
SAN_SAMUELE_DI_CAFIERO;2013;33.4;47.4;50.2;36.8;91.2;29.4;9.2;52.4;28.2;18.6;82;115.8 
BARLETTA;2013;16.2;39.2;58.8;42.4;76;18.6;1.4;60.2;30.4;16;98.8;115.6 
ANDRIA;2013;20.8;38.6;66;48;59.6;38.6;1.2;56.6;18;30.4;104.6;146.8 
CASTEL_DEL_MONTE;2013;33.4;57.8;49;54.4;47.8;19.8;20;58.6;6.2;22.8;127.8;172.2 
CORATO;2013;28.6;49.2;34.6;40.8;53.2;44;1.8;48.6;14.6;13;102.8;139 
BISCEGLIE;2013;20.6;50;34;50.4;21.4;23.6;2;57;10.4;45.4;110.4;97.2 
RUVO_DI_PUGLIA;2013;41;69.2;40;40.8;32.4;47.2;3.8;23.2;14.4;12.4;120;156.4 
GRAVINA_DI_PUGLIA;2013;NA;NA;NA;NA;60.8;11.6;NA;NA;22.2;43.6;126.4;140.4 
GIOVINAZZO;2013;33.4;62.8;60.6;25.8;15.6;34.2;2.8;27.8;32.2;44.6;131.4;87.2 
BITONTO;2013;27.2;55;40.8;14;24.8;39.8;3;30.4;18.8;8.6;119.6;100.6 
ALTAMURA;2013;52.6;35.8;53.6;32.8;17.6;39;56.8;5.8;13.8;31.6;117.8;137 
QUASANO;2013;50.8;39;38.2;10.6;28.6;129.6;47.8;22.2;22.6;20.4;123.2;178.6 
MASSERIA_MODESTI;2013;40.2;47.2;28.6;29.2;NA;NA;37.4;28.8;18.2;22.4;123.6;171.6 
GRUMO_APPULA;2013;45.6;40;39.4;9.6;14.8;41.6;2.8;27.8;27.6;18;114;129.4 
BARI_(Presidenza_Regione);2013;35.6;48.2;61.8;25.4;21.6;24.8;1.4;34.6;31.6;19.8;128.6;77 
BARI_(Osservatorio);2013;38.6;54.2;71.8;30.2;18.2;23.2;1.6;42.4;31.8;24.4;151.8;83.2 
BARI_(Politecnico);2013;37.2;49.2;63.6;22;19.2;21.4;1.6;31;31.6;25;145.6;80 
MERCADANTE;2013;54.2;33.2;68.8;23.4;15.8;38.8;30;26.2;15;37.4;147;195.8 
CASSANO_MURGE;2013;49.6;39.4;78.2;17.6;17.4;30.8;8.4;21.8;11.2;43.4;141.4;181.6 
ADELFIA;2013;40;55.8;58.8;17.2;10.4;34.2;1.8;19.2;30;21.2;114;98.6 
CASAMASSIMA;2013;59.2;69;73.4;14.8;25.2;22.6;1.4;36;12.8;28.2;117.2;93.8 
SANTERAMO_IN_COLLE;2013;58.2;47.2;77.8;15.8;19.2;42.4;22;9;19.8;60.4;165.4;168.2 
MONTURSI_(AQP);2013;102.6;63.6;70.2;23.4;17;32.6;23.6;58;11;121.6;167.6;169.2 
GIOIA_DEL_COLLE;2013;91.2;61.8;77.2;24.6;25;35.6;10.4;12.8;16;81.8;149.2;125.8 
TURI;2013;74.2;75;54.8;12.8;27.8;32.2;0.8;21.6;16.6;37;119;93 
CONVERSANO;2013;29.4;74.4;54.2;13.4;12.2;51;14;30.2;14;38.6;136;96 
POLIGNANO_A_MARE;2013;74.4;103.4;61.2;11.2;17;78.8;1;48.2;16.4;69.8;111.4;82 
CASTELLANA_GROTTE;2013;79.8;88.2;63.4;11.6;15.6;39.2;3.4;18.6;9.6;92;143.6;114 
MONOPOLI;2013;NA;NA;NA;NA;1;40;NA;NA;7.6;128;178.8;88 
NOCI;2013;94.2;108;72.4;15.6;29.2;45.2;0;71.4;7.6;129.2;149.4;120.2 
FASANO;2013;98.8;94.2;54.2;13.2;19.2;10.6;0;21.8;9;127.2;159.8;108.4 
LOCOROTONDO;2013;93.4;92.8;74.6;7.6;17.4;25.6;0;28.8;12.8;147.4;155.4;98.6 
MARTINA_FRANCA;2013;129;110.8;90.8;12;41.4;34.2;25.8;31;15.6;171.4;188.8;135.2 
CEGLIE_MESSAPICA;2013;83.8;107.6;74.6;37.4;16.6;16.6;1.2;23.4;6.2;177.2;166.6;71 
OSTUNI;2013;81;102.6;63.2;37.4;11;7;0;18.8;23;126.6;167;83 
MOTTOLA;2013;80.4;71.6;70.6;17.6;21.2;13.6;37.8;16.8;13.4;115.8;125.6;95.4 
MASSAFRA;2013;78.4;71.2;60.2;19.2;21.6;9.2;33;8.8;13;88.4;140.8;86.2 
CRISPIANO;2013;87.6;71.2;76.6;17.8;8.6;8.2;71.6;10;15.2;114.4;177.6;91.8 
SAN_VITO_DEI_NORMANNI;2013;89.2;89;58.6;16.4;17;10.4;1;20.8;5.2;68.2;167.6;70.6 
LATIANO;2013;85;102;73.4;30.6;24.4;39.6;2.8;18.4;9.2;90.6;174.4;65.2 
MESAGNE;2013;NA;NA;NA;NA;1.8;6.8;2.4;NA;NA;126.8;191;73 
BRINDISI;2013;103.4;110.6;61.4;21.8;14.2;23.6;0.8;15.8;10.6;143.4;164;77.2 
SAN_PANCRAZIO_SALENTINO;2013;141.8;96.4;92.4;26.8;17;34;12.8;6;14;169.8;189.2;60.2 
SAN_PIETRO_VERNOTICO;2013;131.2;113.2;66.4;42.6;21.2;30;1.6;31.6;10.8;102;233;73.2 
CELLINO_SAN_MARCO;2013;NA;NA;NA;NA;21;43;2.8;15.2;14.8;92.4;228.2;68.4 
NOVOLI;2013;99.4;96.8;61.8;33.4;6;27.8;3;1.6;6.4;134.8;237;55.6 
LECCE;2013;79.6;65.4;70;29.6;13.2;13;0.4;1;7.2;133;252.8;48.2 
MELENDUGNO;2013;62.2;48.4;84.2;23;6.6;36.6;0.2;0;20.4;128.2;208.2;70 
CORIGLIANO_D'OTRANTO;2013;91.2;55;121.6;37.2;24.8;21;1.2;1.2;30.4;295.8;273.8;76.8 
MAGLIE;2013;80.2;42.8;111;28.2;13.2;11;15;0.2;34.8;198.2;218.6;73.2 
OTRANTO;2013;125.2;72.2;165.4;31.8;5.4;9.2;0;0;57.4;145.6;288.2;62.8 
MINERVINO_DI_LECCE;2013;120.2;60.4;165.6;28.4;19.6;22.6;1.4;0;59.6;164.2;240.4;89 
VIGNACASTRISI;2013;108;52;158;28.4;17.8;22.4;28;0.2;43.2;152.4;228.6;82.2 
RUFFANO;2013;87.8;55.4;132.2;34;25.8;41.2;33.6;16.2;51.8;157.8;276.6;58.6 
SANTA_MARIA_DI_LEUCA;2013;104.4;53.4;107.2;26.6;8.8;17.8;1.4;0;13.6;65.2;218;62 
PRESICCE;2013;60.8;55.8;124.8;34.8;14.4;9.6;16.4;54.2;29.4;113.6;293.2;81.4 
TAVIANO;2013;54.4;53.6;82.8;34.4;8.2;5;0;0.6;35.8;183.4;197.2;54.2 
COLLEPASSO;2013;81.6;65;100.2;35.8;16;20.8;12.8;8.6;29.6;147.4;224.2;61.8 
GALLIPOLI;2013;54.6;68;68.4;27.8;9.4;15.8;5.8;3.2;28;194;224;62.6 
GALATINA;2013;59.8;52.6;75.6;27;9;13.8;32.2;1;36;173.2;242.6;61.6 
NARDO';2013;69.4;80.2;67;32.4;8.4;24.8;6;6.8;25.6;141;248.2;59 
CANALE_DELL'ASSO;2013;66.8;75.8;62.6;31.2;10.2;15.2;4.4;3.6;24.2;124.4;106.6;37.6 
COPERTINO;2013;81.4;77.6;64.2;35;7.2;20;0.8;0.2;2.6;181.2;259.8;48.8 
MASSERIA_MONTERUGA;2013;152.6;84.4;69.2;28.8;20.6;12.8;5.8;6.2;3.8;128.8;225;63.4 
MANDURIA;2013;67.8;103.8;71.6;15.6;56.6;13.6;30.4;16.8;9;NA;204.6;67.8 
AVETRANA;2013;84.8;105;61.6;16;11;23.4;13.4;15.8;26.6;87.8;187.8;51.2 
LIZZANO;2013;69.8;72.8;49.2;18.4;16.4;17.8;21.8;2.6;20;125;177.6;59.4 
GROTTAGLIE;2013;81.2;87.8;63;23.2;31;34.2;42.6;13;13;102.2;151.4;85 
SAN_GIORGIO_JONICO;2013;71.8;65.2;62.4;14.4;26.4;59.4;12.6;9.8;41.8;95.6;200.2;82.4 
TARANTO;2013;72.4;65.4;46.8;17.2;15.8;4.2;42.8;4.6;10.6;64.4;166.4;81.6 
TALSANO;2013;62.4;71.6;40.6;14.6;11.8;3.6;41.2;4.8;7.8;36;171.8;57.8 
CASTELLANETA;2013;69.2;58;50.8;20.2;33;16.2;41.2;2.2;17.4;200.4;132.4;138.2 
PALAGIANO;2013;79.8;68.4;55.2;21.2;30;9.4;23.8;11.6;15;115.4;143.8;129.6 
GINOSA;2013;58.2;51;39.6;12.2;18.6;22.4;23.2;16;13.4;260.2;118.4;173.6 
GINOSA_MARINA;2013;67.4;58.8;30.4;11.6;19.6;28.8;3.2;2;12;159.2;128.6;126.6 
