stazione;yy;dd;Jan;Feb;Mar;Apr;May;Jun;Jul;Aug;Sep;Oct;Nov;Dec
i ROCCHETTA SANT'ANTONIO;2013;1;0;0;0.2;1.2;0;11;0;0;0;1.6;0;104.2
i ROCCHETTA SANT'ANTONIO;2013;2;0;0.2;17.2;2.6;0;0;0;0;0;0;0;37.8
i ROCCHETTA SANT'ANTONIO;2013;3;0;10.2;0;7.4;0.2;5;0;0;0;0;0;17.8
i ROCCHETTA SANT'ANTONIO;2013;4;0;0;0;0;6.2;4.8;0.8;0;0;0;0;0
i ROCCHETTA SANT'ANTONIO;2013;5;0;0.2;0.2;0.8;1.2;0;3.4;0;0;7.4;7.4;0
i ROCCHETTA SANT'ANTONIO;2013;6;0;0;0.2;0;0.6;0.2;0;0;0;7.2;0;0
i ROCCHETTA SANT'ANTONIO;2013;7;0;3;0;0;0.6;0;0.2;0;0;1.8;0;0
i ROCCHETTA SANT'ANTONIO;2013;8;0;0;0.2;0;0.8;0;4.8;0;0;0;0;0
i ROCCHETTA SANT'ANTONIO;2013;9;0;0;0;0;0;0;0.8;9.6;0.2;4.4;0;0
i ROCCHETTA SANT'ANTONIO;2013;10;3.2;1.2;0.2;0;0;0;4.6;0;0;0.6;2.8;0
i ROCCHETTA SANT'ANTONIO;2013;11;0.4;0;0.8;0;0;5.4;13.8;0;2.8;0.2;10;0
i ROCCHETTA SANT'ANTONIO;2013;12;0;14.8;2.4;0;11.2;0;11;0;3.2;1.6;6.6;0
i ROCCHETTA SANT'ANTONIO;2013;13;1.8;14.4;0.4;0;0.6;0;5;0;0;0.4;8.6;0.2
i ROCCHETTA SANT'ANTONIO;2013;14;3.6;0;7.4;0;0;0;3.8;0.6;0;0.2;2.6;0
i ROCCHETTA SANT'ANTONIO;2013;15;5.6;0;3;0;0;0;0;0;0;0.2;0;0
i ROCCHETTA SANT'ANTONIO;2013;16;3;1.6;1;0;0;0;0;0;0.8;4.4;10;0
i ROCCHETTA SANT'ANTONIO;2013;17;8.4;0;0;0;0;0;0;0;0;0;11.6;0
i ROCCHETTA SANT'ANTONIO;2013;18;0;6;0.2;0;0;0;0;0;0;0;0;0.2
i ROCCHETTA SANT'ANTONIO;2013;19;0;0.4;0;0;0;0;1.4;0;0;0;4;0
i ROCCHETTA SANT'ANTONIO;2013;20;0;0;1;0.8;0;0;0;1.6;5.6;0;0.8;0
i ROCCHETTA SANT'ANTONIO;2013;21;1.2;0.4;6;0.6;0.8;0;0.6;0;0;0;1.4;0
i ROCCHETTA SANT'ANTONIO;2013;22;0;0;0;0;43.4;0;0;0;4.8;0;10.2;0
i ROCCHETTA SANT'ANTONIO;2013;23;35.4;1.6;0;0.8;24;0;0;2.4;0.2;0;6;0
i ROCCHETTA SANT'ANTONIO;2013;24;6.8;1;0.2;0;0.2;0;0;0;0;0;0.2;0.2
i ROCCHETTA SANT'ANTONIO;2013;25;1.4;3.8;5.8;0;0.8;1;0;1.8;0;0;0.2;0
i ROCCHETTA SANT'ANTONIO;2013;26;0.2;0.2;5;0;2;0;0;0;0;0;0.8;0.2
i ROCCHETTA SANT'ANTONIO;2013;27;0;0;0.4;4.2;0;3;0;11;0;0;4.2;0
i ROCCHETTA SANT'ANTONIO;2013;28;0.8;0;1;0;0;0;0;0;0;0;1.4;0
i ROCCHETTA SANT'ANTONIO;2013;29;0;NA;0;0;0.2;3.2;0;0;0;0;0;0
i ROCCHETTA SANT'ANTONIO;2013;30;0;NA;0;0;0.2;0;0;0;7.2;0;6.8;0
i ROCCHETTA SANT'ANTONIO;2013;31;0;NA;0.6;NA;0.4;NA;0;0;NA;0;NA;1
