MASSERIA_SANTA_CHIARA;2019;80.4;13.8;14.2;16.2;8.6;1.2;7.6;0;1;0.4;1.4;1.2 
SAVIGNANO_IRPINO;2019;100.4;49.4;41.2;46.6;119;9.8;70.4;30.8;52.4;33.8;168.2;82.6 
MONTELEONE_DI_PUGLIA;2019;150.6;61;32.2;64;105.8;10;94.8;55.6;53.2;54;180.8;NA 
ANZANO_DI_PUGLIA;2019;123.4;38.8;30.2;55;NA;NA;NA;NA;NA;NA;NA;NA 
DELICETO;2019;62.8;26.8;15.6;86;77.4;7.6;91.8;51.2;16;23;119;42 
PANNI;2019;18.6;34.6;18;66.6;128.2;10.2;120.8;67.8;57.2;37.2;188.4;71.8 
ORSARA_DI_PUGLIA;2019;120.8;49.8;29.2;80.8;149.6;10.4;106;54.6;31.4;23.4;194;88.6 
BOVINO;2019;109.4;51.6;41.4;78.8;116.2;7.8;139.4;59.4;41;21.6;167;74.6 
CASTELLUCCIO_DEI_SAURI;2019;76.8;34.4;22.4;69.4;80.2;7.4;66;11.4;25.6;27.8;108.2;33.8 
BISACCIA;2019;143.4;45.4;44.2;36.8;99.8;12.6;128.6;16.2;47.6;28.6;145.2;75.4 
SANT'AGATA_DI_PUGLIA;2019;91.8;29.8;6.6;51.2;93.6;3.6;57.2;60.4;29.8;40.2;97.4;44.8 
ROCCHETTA_SANT'ANTONIO;2019;125.2;48.4;32.8;46.4;119.4;7.4;98.4;44.8;14.4;32.2;104.8;31.6 
ASCOLI_SATRIANO;2019;66.8;26.6;29.4;46;79.8;4.4;125;16.6;16.6;39.6;90.8;28 
ORTANOVA;2019;83;30.6;28.8;56.2;57.2;0.4;54.2;3.4;50.2;29.2;74.6;21.2 
NUSCO;2019;154.2;63.2;53.2;42.8;139;11;68;24.6;44.6;16.6;268.2;125.4 
SANT'ANGELO_DEI_LOMBARDI;2019;137;44;38.2;28;106.6;9.4;61.6;93;44;37.8;10.4;77.6 
TEORA;2019;165.2;68.2;47;56.2;163.6;19.8;51;55.2;27.8;38.8;291;141 
ANDRETTA;2019;88.2;25.4;39.6;10.8;0;0;0;0;0;0;87;54.2 
PESCOPAGANO;2019;154.6;55;55;36.4;158;26;46.8;54.4;55.6;32.2;174.6;104.4 
CALITRI;2019;106;30.4;23.8;33;77.4;64.6;66;43.6;41.8;40.6;142.2;42.4 
SAN_FELE;2019;161.8;66.8;79;51.8;126;38.2;94.4;8.6;40.2;35;149.8;135.4 
LAGOPESOLE;2019;191;66.4;75;45.4;134.8;9.8;105.8;59.4;28;37.6;177.6;87.2 
ATELLA;2019;136.6;47.4;69.8;39.2;82;12.8;70.4;47.4;43.8;31;86;72.6 
DIGA_SAN_PIETRO_SUL_TORRENTE_OSENTO;2019;192.2;49.6;48.2;35;101.8;23.6;135.4;88.2;21;50.8;177.8;23.4 
MONTICCHIO_BAGNI;2019;221.2;67;108.6;62.4;120.4;28.4;97.4;86.2;24.2;26.2;92.4;83.4 
ROCCHETTA_SANT'ANTONIO_(TRAV._S._VENERE);2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA 
CANDELA;2019;105.2;40.4;28.2;65;75.8;19.2;93;28.6;11.6;33.4;82.6;23.4 
RIPACANDIDA;2019;119.4;22.6;54.4;45.8;102.2;12.6;109.4;42.2;24.6;27.8;92.2;40.6 
MONTE_VULTURE;2019;38.2;63;42.8;60.8;117.4;12.4;53.4;0.6;1.2;6.2;107.4;47.8 
MELFI;2019;163.6;40.6;71.4;41.8;110.2;18.4;95;66.4;29.6;34;105.2;47.6 
FORENZA;2019;86;16;23;20.4;75.4;12.6;65.6;72.8;NA;NA;NA;NA 
VENOSA;2019;125.2;34.2;69.2;56.2;82;4.4;89.4;5;17.8;31.2;93.6;44.6 
DIGA_ABATE_ALONIA_SUL_TORRENTE_RENDINA;2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA 
LAVELLO;2019;80.2;25;51.8;42;81.2;13.4;58.4;9.2;21.2;30.8;66.4;26 
LOCONIA;2019;89.2;29.6;37.8;109.6;84;9.8;73;2.6;22.6;35.6;79.2;34 
BORGO_LIBERTÀ;2019;92.8;17.2;25.8;63.8;50.2;19.8;94.4;31.4;13.4;45.4;77.2;30.2 
SPINAZZOLA;2019;97;31;46.6;66.8;90.6;0.2;60;39.4;30;33;108.2;44.8 
MONTEMILONE;2019;110.8;28.8;58.6;57.4;82.8;5.6;92.4;3;40.2;37.6;70.8;46 
DIGA_LOCONE;2019;116.2;31.4;51;83;94.4;3.4;81.8;2.6;35;33.4;85.8;51.2 
MINERVINO_MURGE;2019;141.2;42.6;61.8;99.8;114.2;2.2;68.8;8.2;58.8;30;143.8;63.2 
CANOSA_DI_PUGLIA;2019;95.6;28.8;34.6;65.6;79.2;21.2;39;0.6;35.6;24;60.6;42.2 
SAN_SAMUELE_DI_CAFIERO;2019;80.4;28.8;34.2;57.4;70.6;30.8;51;1.4;33.2;28.8;64.6;48.8 
BARLETTA;2019;89.4;25.2;24;66.8;96.6;0;37.4;0;19.2;5.6;71.2;31.2 
ANDRIA;2019;128.8;30.4;38.2;126.8;94.4;0;57.4;0;54.8;35.6;78.8;51.8 
CASTEL_DEL_MONTE;2019;135.6;38;48.2;90.8;133.6;29.6;47;0.8;32;17;118;75 
CORATO;2019;148.8;31.4;36.6;97.2;87.4;0;42.2;0;38.2;12.2;117.4;70.8 
BISCEGLIE;2019;116.4;21;32.4;52.2;87.6;0;81.6;0.4;17.2;10.2;119.4;41.6 
RUVO_DI_PUGLIA;2019;172;19.4;31;72.2;85.4;0;50.2;2;77;13.4;122;52.8 
GRAVINA_IN_PUGLIA;2019;62.4;38.8;24.8;87;107.8;23.2;46.8;4;41;15.4;126.8;24.6 
GIOVINAZZO;2019;116.4;22;39;56;108.2;0;49.2;1.2;34.6;8.8;113.8;44 
BITONTO;2019;148;23;33.2;59.8;114;0;46.2;0.8;41.8;17.8;117.2;58.6 
ALTAMURA;2019;81.4;49.6;42.2;87.6;85.6;25.8;40.4;12.4;36;7;154.2;42.2 
QUASANO;2019;138.4;25.6;38.2;86;85.2;7.8;72.8;0;26.2;5;167.6;56.4 
MASSERIA_MODESTI;2019;149.4;42.2;34.8;100.6;101.8;21.8;66.8;1.6;36.4;11;111;59.8 
GRUMO_APPULA;2019;145;24.6;42.2;81;78;0;75.6;0.6;38.6;8.8;109;53.2 
BARI_(PRESIDENZA_REGIONE);2019;154.4;35.4;43.4;58.8;94.2;0;56.8;0.2;41.2;10;76.6;37.4 
BARI_(OSSERVATORIO);2019;140.4;30.6;40.2;56.6;93.2;0;63.6;0;38.8;10.4;78;43 
BARI_(POLITECNICO);2019;155.4;33.8;45;57.6;103;0;49.6;0;59.6;7;78.2;40.8 
MERCADANTE;2019;130.6;33.8;47.6;114;93.2;4.8;83.8;2;95.8;4.8;157.2;56 
CASSANO_DELLE_MURGE;2019;120.8;26.6;50.6;105.8;113.8;0;72.6;2.6;26.6;8.4;131.2;60.2 
ACQUAVIVA_DELLE_FONTI;2019;105.2;37.6;56.8;107.8;82.8;0;95.4;1.4;17;5.8;120.4;49.4 
ADELFIA;2019;176.6;47.4;54.2;85;90.4;0;58.2;0.6;32.2;9.2;99.8;53.6 
CASAMASSIMA;2019;162.8;37.2;49.6;100.8;78.6;0;93;1;24.8;3.4;110;55 
SANTERAMO_IN_COLLE;2019;106.4;32.2;46.8;79.8;103.6;30;45.2;10.4;61.8;4.8;160;57.2 
MONTURSI_(AQP);2019;110.2;42.2;43.4;13.6;36.2;8.8;37.6;0;16;0;79.4;16.4 
GIOIA_DEL_COLLE;2019;104.2;34.6;40.6;94.6;105.2;3.4;113.8;0;22.4;4.6;158.6;46.6 
TURI;2019;163.8;47.4;47.6;80;105.6;0;136;0;43;5.2;104;51.4 
CONVERSANO;2019;189.8;37;48;76.6;103;0;69;0;23.8;6;85.6;47 
POLIGNANO_A_MARE;2019;187;32.6;46;74.6;49.8;0;77;0;18.2;5.8;96.4;38.8 
CASTELLANA_GROTTE;2019;183.4;33;58.8;96;83.4;0;69.6;0.6;17.8;10.8;144.8;59.6 
MONOPOLI;2019;9.2;4.2;19.6;76.6;71;0;75;0;37.8;2.8;101.4;59.6 
NOCI;2019;172;42.6;61.6;92.2;96.8;37.2;96.4;0.8;60.6;5;146;45.8 
FASANO;2019;110.8;20.6;39.2;56.2;73.6;0;85.6;0;25.2;4.4;124.2;67.2 
LOCOROTONDO;2019;136.6;29.4;54.8;88;99.6;0;76;0;93.6;6.4;159.4;85 
MARTINA_FRANCA;2019;163;38.4;45;113;138.6;6;69.4;0;89.8;4.2;131;95 
CEGLIE_MESSAPICA;2019;98;31.4;47;89.6;119.8;0.8;75.2;0;56;5.4;152.2;71.8 
OSTUNI;2019;110.6;16.8;43;72;94.4;0;55.2;0;20.2;4.4;125.6;50.8 
MOTTOLA;2019;84.2;26.6;37.2;83.2;90.2;0.8;38;8.4;49;3.4;129.8;42.8 
MASSAFRA;2019;91.4;22.4;39.6;82.2;99.4;27.2;35;0;106.4;1;120.6;41.6 
CRISPIANO;2019;84;13.2;28.4;80.2;87;7.8;41.4;10.2;43.4;0.8;130.8;50.4 
SAN_VITO_DEI_NORMANNI;2019;88.8;14.8;56.8;72.8;159.6;0;116.4;0;19.4;8.2;111;75.6 
LATIANO;2019;96.6;12;53.6;83.4;89.4;26.6;81.2;0;45.6;7.4;113.2;55.4 
MESAGNE;2019;88.8;12.6;48.6;73;82.4;6.6;68.6;0;69.8;8.6;138.4;57 
BRINDISI;2019;53.6;4;38;21.2;62.6;2;68.4;0;10;19.4;114.6;51.6 
SAN_PANCRAZIO_SALENTINO;2019;80.4;7.8;35.8;79.8;82.2;29;69;0;40.6;34.2;143.8;48.4 
SAN_PIETRO_VERNOTICO;2019;109;12.8;50;43;145;0.4;61.2;0;39.6;11.8;162;55.4 
CELLINO_SAN_MARCO;2019;103.4;11.4;45.8;57.8;98.8;4.4;78.6;0.4;46.6;13.6;139.6;49.8 
NOVOLI;2019;96.2;12.4;43.2;65.8;97.8;0.8;113.8;0.2;23.8;20.6;116;71.6 
LECCE;2019;16.8;8.6;19.8;10.4;44.2;0.2;48.8;0.6;35;15.4;94.6;32.4 
MELENDUGNO;2019;108.6;16.2;49.8;64.4;75.2;0.6;88.8;0.2;32;40;183.4;62.2 
CORIGLIANO;2019;97.2;18.6;59.8;92.4;131.6;55.2;58.8;1;51;28.6;197.4;76 
MAGLIE;2019;91.4;17.8;42.2;89.8;105.2;36.4;77;1;45.2;17.2;164;78.2 
OTRANTO;2019;131.4;23.6;34;95.8;73.4;0.6;101.4;0.2;43;70.4;235;79.4 
MINERVINO_DI_LECCE;2019;135.2;22.8;29.4;93;101.4;2.8;122.2;0.6;54.8;43.2;263;79.2 
VIGNACASTRISI;2019;135.8;43.4;54.2;103.4;76.6;6.8;87.8;0.4;40.2;70.6;304.6;97.2 
RUFFANO;2019;83.4;13;40;81.6;81.6;26.6;73.4;5;37.2;19.4;184.6;74.4 
SANTA_MARIA_DI_LEUCA;2019;104.8;9.8;31.4;44.4;63.8;1.2;87.8;0;27.6;61;239.6;76 
PRESICCE;2019;78;16.4;35.8;67;89.4;10.6;72;0;22.4;86.4;173.2;79.4 
ALESSANO;2019;113;16.6;38.6;63.8;91.4;4.6;51;0.4;39.6;44.4;205.2;93 
TAVIANO;2019;42;8.6;32.4;65.6;67.6;1;47;3;27.6;10.4;125.2;58 
COLLEPASSO;2019;46;9.6;32.6;72.2;69.6;15.4;65.8;12.4;18.8;23;174;78.6 
GALLIPOLI;2019;50.4;5.4;34;38;93;1;46.8;0.4;6;6.6;149;83 
GALATINA;2019;76.6;14.2;47.4;84.2;82;41.4;97.8;27.6;70;21;174.8;74.4 
NARDÒ;2019;71.2;7.2;36.6;57.6;74;8.6;81.6;36.2;6.4;25.2;146;90.6 
CANALE_DELL'ASSO;2019;67.6;7;37.6;59.8;76.6;4.2;82.6;26;5.4;38.2;152.4;91.6 
COPERTINO;2019;65;9.6;55.2;65.8;75;21.8;104.4;0;77;40.4;150.6;76.6 
MASSERIA_MONTERUGA;2019;78.4;7.2;44.2;75.4;64.6;3.2;51.4;1.2;30;12;162;52.6 
MANDURIA;2019;78.6;32.4;38;110.6;88.8;20;81.2;18.8;18.2;16.2;173;49 
AVETRANA;2019;66.4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA 
LIZZANO;2019;58;19.2;37.4;83.8;67.2;2.8;65.6;0;21.2;11.4;147.4;32.8 
GROTTAGLIE;2019;89.6;20.4;48.6;101;124.6;58.2;54.6;25.2;13.6;7.4;154;54 
SAN_GIORGIO_JONICO;2019;65.8;12.4;36.6;61.4;89;3.4;54.6;0;29.4;2;145.4;30.4 
TARANTO;2019;64.4;12.8;27;84.2;109.8;5;64.8;0;8.2;7.2;118.6;30 
TALSANO;2019;55;10.2;34.8;67.8;51.8;16.2;71.6;0;4.8;4.4;116.8;26.2 
LATERZA;2019;108.4;30.8;46;86.4;109.8;4.2;87.2;26.2;18.4;5;174.2;44 
CASTELLANETA;2019;80.2;30.6;32.4;66;85.6;2;43.4;25;52.6;1.8;143.2;34 
PALAGIANO;2019;88.8;31.2;37.8;94;78.4;2;30.4;8;53.8;1.2;149.8;39.8 
PALAGIANELLO;2019;105.4;47.8;37.6;93.2;90.6;0.8;45.8;10.8;107.2;0.8;163.2;41.2 
GINOSA;2019;79;27.4;50.2;58.4;98.6;12.6;49.4;25.8;32.2;4.8;167.8;32.8 
GINOSA_MARINA;2019;73.2;25;37;59.2;62;21.2;48.8;0.4;24.6;10;150.4;25.8 
