stazione;yy;dd;Jan;Feb;Mar;Apr;May;Jun;Jul;Aug;Sep;Oct;Nov;Dec
CELENZA VALFORTORE;2019;1;0.4;0;0;0;8;11.6;0;0;1.8;0;2.6;0.2
CELENZA VALFORTORE;2019;2;2.4;2.4;11.6;0;0.2;6.6;0;0;0.2;0.2;0;0
CELENZA VALFORTORE;2019;3;0;0.4;0;0;0;0;0;0;0.4;11;28.2;6.6
CELENZA VALFORTORE;2019;4;0;24.6;0;0;8.8;0;0;0;0;0;1.2;0
CELENZA VALFORTORE;2019;5;1.4;0;0;1.6;0.4;0;0;0;0;0;3.6;0.4
CELENZA VALFORTORE;2019;6;0.2;0;0;0;3.6;0;0;0;0;0;2.2;0.4
CELENZA VALFORTORE;2019;7;7.8;0;0;0;0.4;0;0;0;0;10.2;0;0
CELENZA VALFORTORE;2019;8;3.6;0;0;6.8;0;0;0;0;0;0;1.6;0
CELENZA VALFORTORE;2019;9;8;0.2;0;0.8;0;0;0.4;0;0;0;9.8;0
CELENZA VALFORTORE;2019;10;0;0;0;1.2;0;0;14.8;0;0;0;0.8;2.2
CELENZA VALFORTORE;2019;11;1.2;3.4;1.8;20;0;0;0;0;0;0;1.8;0
CELENZA VALFORTORE;2019;12;0.2;8.6;3;5;14.8;0;16.2;0;0;0.2;11;0
CELENZA VALFORTORE;2019;13;0;0;0;4.4;16.8;0;6;0;0;0;1.8;10.4
CELENZA VALFORTORE;2019;14;3.4;0;5;10.6;17;0;0;2.4;0;0.4;0;0.8
CELENZA VALFORTORE;2019;15;9.2;0;0;5.4;1.8;0;0;0;0;0.6;0;0
CELENZA VALFORTORE;2019;16;0;0;0;0;4.4;0;11.2;0;0;0;1.4;0
CELENZA VALFORTORE;2019;17;0;0;0;0;0.2;0;0;0;0;0;18;0
CELENZA VALFORTORE;2019;18;0;0;0;0;0;0;0;0;0;0;0;0
CELENZA VALFORTORE;2019;19;0;0;3.4;0;0.2;0;0;0;14.8;0;0;10.4
CELENZA VALFORTORE;2019;20;0.8;0;0.6;0;0.4;0;0;0;0;0;0;1.6
CELENZA VALFORTORE;2019;21;1;0.2;0;0;0;0;0;0;0.2;0;0;0.8
CELENZA VALFORTORE;2019;22;13.2;0.2;0;2;0.2;0;0;0;0.2;0.2;0;7
CELENZA VALFORTORE;2019;23;0;0;0;0;0.6;0;0;2.4;4.4;0;0;0.8
CELENZA VALFORTORE;2019;24;15;0;0;0;6.6;0;0;1.4;0;0;15.4;0
CELENZA VALFORTORE;2019;25;7;0;0;0;6.4;0;0;9.8;0.2;0.2;0.4;0
CELENZA VALFORTORE;2019;26;0;0.2;2.4;0.2;15.8;0;0;0.2;0;0;0.2;0.2
CELENZA VALFORTORE;2019;27;0;0;4.4;0;10;0;0;0;0.2;0.2;0.2;0
CELENZA VALFORTORE;2019;28;5;0;0;0;7.2;0;7.8;0.6;0;0;0;4.4
CELENZA VALFORTORE;2019;29;1.8;NA;0;15.4;0;0;6;1;0;0;0;2.6
CELENZA VALFORTORE;2019;30;0.4;NA;0;0;0;0;0;1.2;0;0;0.2;0.8
CELENZA VALFORTORE;2019;31;0;NA;0;NA;0;NA;0;0.2;NA;0;NA;0
