CASTELLUCCIO_DEI_SAURI;2018;34.4;64.6;98;8;123.8;41.2;116.4;34.8;113.6;90.2;72;31.2 
BISACCIA;2018;74.8;132;144.6;27.6;130;23;20.2;152.2;26.6;148;89.6;35.2 
SANT'AGATA_DI_PUGLIA;2018;38.2;77.6;73;46.8;106.2;48.4;43.2;142.2;39.8;52.4;67.2;21.8 
ROCCHETTA_SANT'ANTONIO;2018;49;103.2;86.6;33.4;185.6;25.4;22.6;167.4;41.2;123.2;77.2;30.8 
ASCOLI_SATRIANO;2018;48;65.4;85.2;10.4;77.8;36;20.8;38.8;47.4;65;63.2;29 
ORTANOVA;2018;42.6;41;96.4;18;90;34.2;6.4;22.4;54.8;52.8;62;47.2 
NUSCO;2018;65.4;175.4;214.4;51.4;89.6;49.8;9.4;81.6;91.4;127.2;162;36 
SANT'ANGELO_DEI_LOMBARDI;2018;NA;NA;152.8;58.4;117.4;38;4;89.6;32;109;106;38.8 
TEORA;2018;88;242.6;287.6;76.2;97.2;41.2;10.2;168;8;142.6;169.2;41.6 
ANDRETTA;2018;56;126.6;120.8;20.2;95;37.2;27.2;117.8;20.8;105.2;87.2;31.8 
PESCOPAGANO;2018;72.2;180.4;245;29.2;114;52.8;34.4;129.8;37.6;158;100.6;36.4 
CALITRI;2018;41.8;69.8;70;13.4;145.8;43.6;30.6;119;86.8;97.4;57.6;16.8 
SAN_FELE;2018;56.4;166.4;240.2;31.2;132.2;103.4;13.4;103.8;30.6;118.8;142.8;47.8 
LAGOPESOLE;2018;64;141;199.4;32;118.4;81.2;55.4;124.4;42.2;144.8;79.8;43.8 
ATELLA;2018;56.8;102.2;127.4;19.6;96.6;83.2;53;118.2;60.4;136.6;72.8;31.8 
DIGA_SAN_PIETRO_SUL_TORRENTE_OSENTO;2018;89.8;142.6;165.6;34.2;207.8;60.6;62;130.8;33.6;176;88.4;39 
MONTICCHIO_BAGNI;2018;90.8;111.2;197.2;20.8;89.4;90.8;27;94.6;18.6;165.6;92.8;58.2 
ROCCHETTA_SANT'ANTONIO_(TRAV._S._VENERE);2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA 
CANDELA;2018;1.8;2;87.2;15;108.2;29;13.2;140;50.8;86.6;57.8;26.6 
RIPACANDIDA;2018;45.4;70.4;81.6;11;67.8;84.8;45.4;93.8;60.8;146.8;55.4;36.8 
MONTE_VULTURE;2018;56;92.6;71;12.4;104.8;76.4;14.2;93.4;15.6;146.4;94.8;25.4 
MELFI;2018;68.6;115.8;159.4;10.8;145.6;65.2;18;125.2;37.4;186.6;76;40.4 
FORENZA;2018;33.4;62.4;41;9.4;100;74.6;49.6;113;26.6;124.2;48.2;32.6 
VENOSA;2018;41.2;79.4;116.8;6.6;80.8;54.6;24.8;87.2;34.4;139.2;55.4;44 
DIGA_ABATE_ALONIA_SUL_TORRENTE_RENDINA;2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA 
LAVELLO;2018;49.4;62.6;105.6;7.8;135.4;22.4;16.2;130;21.6;165.2;48.2;35.4 
LOCONIA;2018;34.6;49.6;91.4;7.2;97.2;44.6;11;57.8;14;108.6;38;42.8 
BORGO_LIBERTÀ;2018;41.8;41.4;16.2;8;123.6;29.4;29.8;31.8;61.6;114.4;60.6;34.2 
SPINAZZOLA;2018;26.4;61.8;89.2;12.2;127.6;30.2;26.8;63;38.8;125.8;44.8;43.2 
MONTEMILONE;2018;24.6;57.2;104.8;16.4;107.6;55.8;42.2;51.8;16.8;110;40.4;49.2 
DIGA_LOCONE;2018;27.8;64;54;3.2;109.2;43.6;28.6;62;13.2;122.2;38.6;47.4 
MINERVINO_MURGE;2018;36.6;65.6;106;10.2;93;62;12;130;28.4;147.8;51.2;59 
CANOSA_DI_PUGLIA;2018;30.6;44.4;93.2;18.6;52.8;40.8;43.8;10.8;11;100.4;44.2;48 
SAN_SAMUELE_DI_CAFIERO;2018;30.6;38.2;103.2;22.8;44.6;78.2;23;11.6;10.2;88.2;46.4;48.6 
BARLETTA;2018;19.2;49.4;106.2;6.6;49.2;90;26.2;3.6;8;95.8;58.4;41.6 
ANDRIA;2018;28.6;51;125;21;57.6;126.2;10;10.2;13.2;145.8;58;53.2 
CASTEL_DEL_MONTE;2018;34.6;64.8;120.4;21;83.4;84.2;14.8;38.6;11.6;138;53.8;56 
CORATO;2018;33.2;63.2;117.2;7.2;73.6;127.6;18.8;24.4;2.6;104;70.8;59 
BISCEGLIE;2018;29.6;49.8;106.4;5.8;46.6;77.2;5.8;7;1.2;141.6;88;40.6 
RUVO_DI_PUGLIA;2018;23.4;66;102.2;7.8;42;128.4;24.8;24.6;2.2;106.2;47.2;50.8 
GRAVINA_IN_PUGLIA;2018;16.6;77;47.4;21;82.8;83;7.4;41.2;17.8;138.6;24.8;30.6 
GIOVINAZZO;2018;28.4;57.4;118;5;35.2;105.6;10.8;38.4;0.8;174.4;87.2;37.4 
BITONTO;2018;27.6;68.6;108.8;4.6;19;109.2;9;45.4;0.2;111.4;85.4;42 
ALTAMURA;2018;18;69.8;65.8;83;44.4;102.6;32.6;85.8;5.2;90.4;31.8;37.8 
QUASANO;2018;28.8;66.2;86.4;6.4;26.8;159.2;52.2;83;13.6;108.2;36.6;49.6 
MASSERIA_MODESTI;2018;23.8;64.2;100.4;4.4;73.4;102.2;45.4;88.4;4.8;102.8;36.8;49.2 
GRUMO_APPULA;2018;30.6;81.4;90.8;4.8;20;185;21.6;29.2;8.4;79.6;51.6;52.6 
BARI_(PRESIDENZA_REGIONE);2018;32.2;67.2;111.2;1.6;21.4;169;8;31.8;23.2;114.8;78;47 
BARI_(OSSERVATORIO);2018;33.6;67.8;102.6;1.6;26.4;178.4;7.8;29.8;24;119.8;75.2;40 
BARI_(POLITECNICO);2018;38;72.2;104.4;1.8;32.4;139.4;8.8;50.4;21;110.4;76.2;45.6 
MERCADANTE;2018;38.8;74.2;80.6;26.6;71.8;105;23;67.6;7;119;51.6;67.4 
CASSANO_DELLE_MURGE;2018;30;98.8;79;53;45.2;80.2;13.6;45.8;2.4;118;55.4;52.6 
ACQUAVIVA_DELLE_FONTI;2018;40.2;73.6;63;21;35.8;139.4;7.6;72.6;0.6;121.4;50.4;44.2 
ADELFIA;2018;31.4;91.4;82.2;6.2;20.2;57.4;19.4;29.8;28.2;84.6;76.6;52.6 
CASAMASSIMA;2018;37.8;82;75.8;12.8;19.4;66.6;41;42.2;0.2;74.2;77.4;52 
SANTERAMO_IN_COLLE;2018;26.6;76.4;74.4;64.2;55.6;78.2;14.4;76;15.4;141.2;44.2;38.8 
MONTURSI_(AQP);2018;43.2;91.6;62.4;32;48.4;83.2;13;126.6;14;145.6;43.8;47.6 
GIOIA_DEL_COLLE;2018;35.4;82.8;67;26;48.6;115.2;17.4;156.2;8.4;113.4;51.6;35 
TURI;2018;50.4;97.2;80.8;16.4;39.2;78.4;20.4;24;0.4;83.6;79.2;61.4 
CONVERSANO;2018;51;92.6;93;5.4;36;92.2;3.8;28.6;1.2;60.2;85.6;59.4 
POLIGNANO_A_MARE;2018;37;90.2;93;6.4;51.4;60.6;0.8;19.8;3.4;78.4;82.2;90.8 
CASTELLANA_GROTTE;2018;53.2;108.2;99.6;16.2;37.4;83;9.2;35.4;0.8;108;131.4;60.8 
MONOPOLI;2018;37.8;76;94.4;5.8;38;13.6;3.2;37.8;5.6;23.6;8;7 
NOCI;2018;41;104.8;81.8;55.4;34.4;123.6;13.4;114.6;2.8;102.8;106;54 
FASANO;2018;52;85.4;80.6;17.8;35.6;37.2;9;90;3.6;103.8;87;75.8 
LOCOROTONDO;2018;62.6;126.6;86.6;10.8;47.2;50;34.2;36.8;3.2;119.2;114.4;66.8 
MARTINA_FRANCA;2018;82.2;155.4;101.8;6.8;138.8;143;67.8;69.6;19.4;154.8;185.2;82.6 
CEGLIE_MESSAPICA;2018;99.6;105.4;66.6;5.4;72.6;47.2;20.6;18;15.6;120.2;88;61.6 
OSTUNI;2018;75.2;112.4;98.2;12.4;56.2;96.4;36.4;31.2;10;100.2;64.6;78.2 
MOTTOLA;2018;20.8;77.8;54.6;4.8;68.6;57.8;18.4;58.8;79.8;106.2;85.2;29.6 
MASSAFRA;2018;21.6;78.4;58.8;7;39.8;70.8;18.4;158.2;46.6;120;112;25.4 
CRISPIANO;2018;29;78.6;70.4;5.8;46;81.2;19.6;141.8;41.2;118.4;65;65.4 
SAN_VITO_DEI_NORMANNI;2018;61;133.4;97;8.2;60.6;106.2;33.8;69.8;7.8;296.4;86.6;86.6 
LATIANO;2018;44.8;108.8;70.2;6;72.2;63.4;20.2;26.2;18.8;237.6;84.2;61.2 
MESAGNE;2018;50.8;122.8;85;8.4;77.4;58.8;11.8;60.2;45.2;172.2;66.4;78.4 
BRINDISI;2018;51.2;105.8;70;6;22.2;56.6;24.2;17.2;14.6;123.8;45.4;68 
SAN_PANCRAZIO_SALENTINO;2018;51;133.6;57.8;4.2;79.6;89;15.6;74;24.2;152.8;71.2;49.2 
SAN_PIETRO_VERNOTICO;2018;60;165.6;80.6;6.4;41.2;100.6;12.8;23.2;12.8;139.8;85.4;56.4 
CELLINO_SAN_MARCO;2018;60.8;154;70.6;5.8;62.4;92;10;14.4;13.6;137.4;63;55.4 
NOVOLI;2018;71.2;166;88.6;4;67.2;91.8;30.2;72.4;5.6;131.2;96.2;52 
LECCE;2018;64.6;42.6;24;2.2;21.6;44.8;25.4;26.2;5;30.4;34.8;12 
MELENDUGNO;2018;80.4;200.4;57.8;4;39.4;62.8;5.4;18.6;2.6;173.2;113.8;86.6 
CORIGLIANO;2018;76.4;259.6;74;6.2;102.2;91.4;43.8;20;3.8;296.6;146.4;96.4 
MAGLIE;2018;84.8;249.8;62.2;2.8;29.4;79.2;12.4;8.4;6.4;232;146.8;77.2 
OTRANTO;2018;82.4;295.4;81;4.4;22.8;96;6.2;22;1.4;208.6;182.4;87 
MINERVINO_DI_LECCE;2018;98.8;293.6;89.6;2.8;38;108;7.8;32.2;37.4;234;203.2;95.4 
VIGNACASTRISI;2018;74.8;277;94.8;3.6;25.8;79;1.4;27.2;16;223;192.4;76.6 
RUFFANO;2018;111.6;282.8;65;0.6;99.8;111.2;30;61.6;13;240;145.6;51.8 
SANTA_MARIA_DI_LEUCA;2018;62.2;283.4;43.6;0.8;11.8;123.6;0;0;0;1;196.6;27.4 
PRESICCE;2018;127.8;257.6;61.4;1;35.6;104.4;0.8;76.4;1.2;166.6;182.8;50.8 
ALESSANO;2018;96.2;285.4;78.8;2;77.6;180.6;1.8;54.4;31.4;278.8;199.6;42.6 
TAVIANO;2018;81.4;191;68.4;0.6;41.8;102.8;12.6;140.8;20.2;177.8;173.4;77.4 
COLLEPASSO;2018;79.6;225.6;65;2.8;73.6;69.4;20.2;83;22.4;217;143.2;66.8 
GALLIPOLI;2018;56;173.4;68.8;1.2;40;119.4;39;129.2;5;181;85.8;53.6 
GALATINA;2018;62.2;217.4;74.8;5.8;64;63.2;0.4;32;43.4;351;111.6;103.8 
NARDÒ;2018;62.6;181;91.6;3.4;44;50;0.2;101.4;10.8;186.4;83.6;66.4 
CANALE_DELL'ASSO;2018;64.8;176.4;100.2;4.8;40.8;31.4;0.2;81.4;6;259.2;86.6;60 
COPERTINO;2018;66.2;163.6;88.2;1.6;53.6;57.6;14;59;12;162.8;74.6;54.2 
MASSERIA_MONTERUGA;2018;49.2;152.4;60;6.4;48.4;47;34.6;61.8;13.8;172.8;55.2;59.6 
MANDURIA;2018;55.8;100.6;67.2;5.8;33;25;4.2;118.6;1;262;74.4;64.8 
AVETRANA;2018;40.2;122.2;68.8;8;35.4;53.6;6.2;87;3;165.8;55;45.6 
LIZZANO;2018;46.6;90.8;59.2;3.6;28.4;46.6;1;104;11.6;197.8;42;53 
GROTTAGLIE;2018;67;77.8;61.2;5;55.2;99.8;17.8;128;9.2;116.4;55.6;43.8 
SAN_GIORGIO_JONICO;2018;67.2;71.4;51.8;2;62.4;40;4.8;73.2;13.6;167.2;81.2;35.4 
TARANTO;2018;45;76.8;67.6;0.6;30.4;50.2;3;50.8;0.8;180;48.8;23.2 
TALSANO;2018;39.6;66;59.8;1.6;20.8;57.2;6;15;9.4;202;62.8;26 
LATERZA;2018;22;64.4;69;16.6;96.4;73.6;5.8;42.4;13.6;155;41.8;35.6 
CASTELLANETA;2018;24.6;72.8;54.8;5.8;49.4;67.4;15;42.8;53.2;128.8;61;28.8 
PALAGIANO;2018;23.8;84.6;74;4.6;41.8;58.4;21.8;59.2;13.8;145.8;72.4;27.2 
PALAGIANELLO;2018;30.8;92.6;67;4.2;57.4;108.2;22.4;83;25.4;129.2;76.2;30.8 
GINOSA;2018;19.6;50.8;55;1.8;98.2;65.4;12.4;28.4;16.4;234;30.2;23.8 
GINOSA_MARINA;2018;31.2;52.6;43.4;3.4;29.4;34.8;24.4;25.2;11.8;232.4;37.8;20 
