stazione;yy;dd;Jan;Feb;Mar;Apr;May;Jun;Jul;Aug;Sep;Oct;Nov;Dec
MANFREDONIA (BONIFICA SIPONTINA);2018;1;0;0;0.4;4.2;0;0;0;0;0;0;1;0
MANFREDONIA (BONIFICA SIPONTINA);2018;2;12.4;0;0;0.2;1;0;0;0;0.2;0;0.4;0
MANFREDONIA (BONIFICA SIPONTINA);2018;3;0.6;3;12;0;43;0;0;0;0;0;0;0
MANFREDONIA (BONIFICA SIPONTINA);2018;4;0;0;0;1.2;1.6;0.2;0;0;0;1.6;1.6;2.6
MANFREDONIA (BONIFICA SIPONTINA);2018;5;0;0;11.8;3.6;0;38.6;0;0;0;12.2;0;2.8
MANFREDONIA (BONIFICA SIPONTINA);2018;6;0;10.2;0.6;0;0.4;0;27.2;0;0;0.2;0;0
MANFREDONIA (BONIFICA SIPONTINA);2018;7;0.2;3.4;2;0.2;2.4;0;0;0;0.4;0.4;0.2;0
MANFREDONIA (BONIFICA SIPONTINA);2018;8;0;0.2;0.8;0;0;1.2;0;0;0;0.8;0;1
MANFREDONIA (BONIFICA SIPONTINA);2018;9;0;0;0;3.8;0.2;6.2;0;0;0;0.2;0.2;0
MANFREDONIA (BONIFICA SIPONTINA);2018;10;14;0;0;0;0;0;0;0;0;0;0;16.4
MANFREDONIA (BONIFICA SIPONTINA);2018;11;0.2;0;0.8;0;0.2;0;0;0;0;0.2;0.4;4.4
MANFREDONIA (BONIFICA SIPONTINA);2018;12;0.6;0;3.8;0;0;0;0;0;0;0;0;0
MANFREDONIA (BONIFICA SIPONTINA);2018;13;0;0;0;0;0;0;0;0;0;0;0.2;1
MANFREDONIA (BONIFICA SIPONTINA);2018;14;0;0;0;0;0;3.8;0;12.2;0;0;0.2;3.2
MANFREDONIA (BONIFICA SIPONTINA);2018;15;0;0;0;0;3.8;4;0;0.8;0;0.2;0;0
MANFREDONIA (BONIFICA SIPONTINA);2018;16;0.2;0;0.2;0;0;0;0;0;0;0;0;0.2
MANFREDONIA (BONIFICA SIPONTINA);2018;17;2.6;0;0;1;0;0;2;0;0;0;5.4;5.6
MANFREDONIA (BONIFICA SIPONTINA);2018;18;0.2;1.2;0;0.4;0;0;0;0;0;0;0.8;0
MANFREDONIA (BONIFICA SIPONTINA);2018;19;0;1.4;0;0;0;0;0;0;2.8;0;4.6;0
MANFREDONIA (BONIFICA SIPONTINA);2018;20;1;9.8;8;0;0;0;0;0;0.4;0.2;13.2;3.6
MANFREDONIA (BONIFICA SIPONTINA);2018;21;1;11.2;3.4;0;0;0;0;0;0;4.4;0;0
MANFREDONIA (BONIFICA SIPONTINA);2018;22;0;0.2;4.6;0;12.4;49.4;0;0;0;50.8;0.2;0
MANFREDONIA (BONIFICA SIPONTINA);2018;23;0;3.8;0.2;0.2;13.6;2.4;6;0;0;0;0;0
MANFREDONIA (BONIFICA SIPONTINA);2018;24;0;0.6;0;0;0;0;0;0;0;0;0;0
MANFREDONIA (BONIFICA SIPONTINA);2018;25;0;0.8;3.2;0;0.2;0;0;0;0;0;2.4;0
MANFREDONIA (BONIFICA SIPONTINA);2018;26;0;0.4;0.4;0;0;0;0;3.4;0;0;0;0
MANFREDONIA (BONIFICA SIPONTINA);2018;27;0.2;0;0;0;0;2.4;0;0;0;0;18.6;0
MANFREDONIA (BONIFICA SIPONTINA);2018;28;0;0;0;0.2;0;0;0;0;0;0;0.4;0
MANFREDONIA (BONIFICA SIPONTINA);2018;29;0.2;NA;0;0;0;0;0;0;0;6.8;0;0
MANFREDONIA (BONIFICA SIPONTINA);2018;30;0;NA;0;0;0.2;0;0;0;0;0;0;7.8
MANFREDONIA (BONIFICA SIPONTINA);2018;31;0.2;NA;0.6;NA;0.2;NA;0;0;NA;0;NA;4.2
