stazione;yy;dd;Jan;Feb;Mar;Apr;May;Jun;Jul;Aug;Sep;Oct;Nov;Dec
GRUMO APPULA;2015;1;14.8;1.8;0;0;0;0;0;0;0;0;0;0
GRUMO APPULA;2015;2;0;1;0;0;0.2;0;0;0;0;0.2;0;0
GRUMO APPULA;2015;3;0;0;0;0;0;0;0;0;0;2.8;0;0
GRUMO APPULA;2015;4;0.4;0.2;1.8;0;0;0;0;0;0;0.2;0;0
GRUMO APPULA;2015;5;0.2;5.2;1.4;12.2;0;0;0;0;0;0.4;0;0
GRUMO APPULA;2015;6;0.2;0.2;31.8;4.6;0;0;0;0;0;0.4;0;0
GRUMO APPULA;2015;7;0;0;2.4;2.6;0.6;0;0;0;0;2.4;0;0
GRUMO APPULA;2015;8;0;3.6;0;0;0;0;0;0;0;0;0;0
GRUMO APPULA;2015;9;0;0.4;0;0;0;0;0;0;1.4;3;0;0
GRUMO APPULA;2015;10;0;0.6;0;0;0;0;0;0;4;4.2;0;1.2
GRUMO APPULA;2015;11;1.8;0.2;0;0;0;0;0;32.2;0;3;0;0.2
GRUMO APPULA;2015;12;0.2;0.8;4.6;0;0;0;0;0;0;0;0;0
GRUMO APPULA;2015;13;0;0;0;0;0;0;0;0;0;0.8;0;0
GRUMO APPULA;2015;14;0;0;0;0;0;0;0;0;0;0;0;0
GRUMO APPULA;2015;15;0;0;0;0;0;0;0;0;0;0.6;0;0
GRUMO APPULA;2015;16;0;0.2;0;0;0;2.4;0;0;0;0;0;0
GRUMO APPULA;2015;17;0;0;0;0;0;12.6;0;0;0;0;0;0
GRUMO APPULA;2015;18;7;0;0;0;0.8;4.2;0;0;0;0;0;0
GRUMO APPULA;2015;19;25.6;0;0;0;9.2;0;0;0;0;0.4;0;0.4
GRUMO APPULA;2015;20;0;0;0;0;0;10.8;0;0;20.8;13.2;0;3.2
GRUMO APPULA;2015;21;0;0;0;0;2.2;0.2;0;0;5.8;3;1.6;0.2
GRUMO APPULA;2015;22;16.6;12.4;22.6;0;6.6;0;0;0;0;30;0;0
GRUMO APPULA;2015;23;0;3;7.6;0;7;0;0;0;0;7.4;4.4;0
GRUMO APPULA;2015;24;2.4;1.2;0;0.4;1.2;7.4;0;0;14.2;0;2;0
GRUMO APPULA;2015;25;0.2;6.6;17.6;0;0;0;0;0;0;0;8;0
GRUMO APPULA;2015;26;0;1.2;0;0;5.6;0;0;0;0;0;10.6;0
GRUMO APPULA;2015;27;0.2;28.2;20.6;2.2;0;0;0;0;0;0;7;0
GRUMO APPULA;2015;28;1;0;10.8;1.6;0.2;0.8;0;0;0;0;3.8;0
GRUMO APPULA;2015;29;0;NA;0;0.6;0;0;0;0;0;3.8;0;0.2
GRUMO APPULA;2015;30;12.4;NA;0;2.8;0;0;0;0;0;7;0;0
GRUMO APPULA;2015;31;0;NA;0;NA;0;NA;0;0;NA;0;NA;0
