SAVIGNANO_IRPINO;2015;131.4;85.2;83.8;43.4;64.8;53.6;6;31.8;41.8;220.6;57;4 
MONTELEONE_DI_PUGLIA;2015;147.2;113.8;117.8;44;28.2;63.6;2.4;32.6;38;228.4;56;5.8 
ANZANO_DI_PUGLIA;2015;119.4;89.4;131;54.2;23.6;36.4;4.8;64.8;39;240.6;59.6;8.8 
DELICETO;2015;43.6;78.4;77.6;19.6;35.6;35.6;3.6;58;39.4;226.2;39;3.4 
PANNI;2015;141.8;95.8;111;30.8;50;59.8;60.2;57.6;36.6;249.2;68.8;6.6 
ORSARA_DI_PUGLIA;2015;168.6;126.2;128;37.4;52.6;62;8;23;46.8;340.8;65.8;4.4 
BOVINO;2015;138.6;102.8;108;34;42.6;54.2;9.2;58.8;40.2;240;70;4.6 
CASTELLUCCIO_DEI_SAURI;2015;104.2;62.8;79.2;40.6;34;74.8;3.8;53.2;58.2;249.2;30.4;0.4 
BISACCIA;2015;125;88.8;126.2;46.2;13.8;31.2;3.4;20.8;33;172.8;79.4;7.4 
SANT'AGATA_DI_PUGLIA;2015;100.4;62.6;77.8;23.2;28.2;56.2;1.2;65;32.8;189.8;39.6;4.2 
ROCCHETTA_SANT'ANTONIO;2015;101.6;66.2;105;23;40.8;71.2;11.8;0.2;2.2;16.8;61.6;3 
ASCOLI_SATRIANO;2015;102.8;53.6;87.6;32.8;30.4;56;3.8;60.2;49.6;160.2;43.6;2.4 
ORTANOVA;2015;85.8;36.4;74.2;21;41.4;53.2;1;9;51.4;132;30.6;0.6 
NUSCO;2015;111.8;85.4;83.2;84.6;24;42.4;12.6;47.6;55.8;289.4;72;8 
SANT'ANGELO_DEI_LOMBARDI;2015;124.6;102.4;96.2;77.4;12.2;37.8;31;30.6;40;212.4;72.4;14.2 
TEORA;2015;191;216.4;104.6;79.6;43;21.2;26;38.6;71;265;92;14.6 
ANDRETTA;2015;100.6;91.6;67.6;54;21.8;13.2;44;21.6;49.4;180.6;38.8;6.6 
PESCOPAGANO;2015;199.6;147.8;118.2;85.6;26;14.2;19.4;32.2;42.2;204.2;77.8;8.2 
CALITRI;2015;91.4;95.6;99.4;59;32.8;22.6;42.8;35.8;48.8;202.8;29.2;4 
SAN_FELE;2015;169.6;137.2;122.6;66.8;31.6;19.2;8.6;13.8;51;195;55.2;1.4 
LAGOPESOLE;2015;167.6;87.6;144;76.8;54.4;37.4;16.4;29.2;57.8;169;50.8;8.4 
ATELLA;2015;97.4;66.8;112.8;37.2;32;49.4;4;30;57;135;37.2;5.6 
DIGA_SAN_PIETRO_SUL_TORRENTE_OSENTO;2015;156.4;122.6;119.8;61.4;35.8;37.4;0.2;97.4;54.4;243.6;67;5.4 
MONTICCHIO_BAGNI;2015;125;128.6;167.4;69;31.2;31.6;0;50.4;41.8;181.4;50;4.6 
ROCCHETTA_SANT'ANTONIO_(TRAV._S._VENERE);2015;103.6;73.6;83.8;33.6;15;48.8;3.2;33.4;53;150.6;37.8;3.6 
CANDELA;2015;91.4;54.8;91.4;23;23.4;57.4;7.6;40.2;68.4;148.8;44.8;3.2 
RIPACANDIDA;2015;79.6;58.2;95.2;50.4;47.2;61;28.4;38.2;45;130.6;35.6;4 
MONTE_VULTURE;2015;74.4;98.8;79.6;50.8;43.6;52.6;0;25.2;43;176.8;34.2;7 
MELFI;2015;97.8;101.6;118.2;56.2;19.6;15.8;0;28.4;72.4;169;43.8;3 
FORENZA;2015;93.2;61.4;83;40;43.6;47.4;2.8;58.6;32.6;94.2;24.4;3 
VENOSA;2015;111.8;70.6;98.8;52.4;37;56.2;18.4;40.8;39.2;127.4;31.6;2 
DIGA_ABATE_ALONIA_SUL_TORRENTE_RENDINA;2015;102;71.4;78.2;43.6;32.8;46.4;1.4;44.2;48.6;126.2;27.8;1.2 
LAVELLO;2015;93.6;59;87.4;39.6;28.6;40;4;52;54.6;128.2;33.6;13.8 
LOCONIA;2015;112.2;64.6;88.4;36.4;37.6;27;41;9.6;51.4;116;25.2;3.2 
BORGO_LIBERTÀ;2015;109.4;56.8;68.6;30.6;61.2;35;1.4;19.2;49.2;148;28;2.6 
SPINAZZOLA;2015;76.6;49.8;89.2;57.4;76.8;28.4;17.6;15.4;47;90.2;25.4;3.4 
MONTEMILONE;2015;89.2;64.6;101;40.6;62.2;38;9;22.2;46.8;99.8;26.2;0.4 
MINERVINO_MURGE;2015;93.8;60;150.8;61;50.6;48;20;18.2;94.4;106.8;38;3.6 
CANOSA_DI_PUGLIA;2015;102.6;52.6;90.6;33.4;27.6;24.8;4.8;39.6;45.4;112;36.4;1 
SAN_SAMUELE_DI_CAFIERO;2015;104;47.2;70.6;36.8;17.8;43;0.4;45.6;65.6;111.6;42.8;3.2 
BARLETTA;2015;62.6;50.6;90.4;49.4;20.6;31.4;0;3.2;42;104.6;53.8;0.6 
ANDRIA;2015;85.6;60.8;108.2;45.8;22;38.8;3.2;28.2;44.2;97.4;43.4;2.6 
CASTEL_DEL_MONTE;2015;109.6;74.8;150.8;49.8;48.4;44;2;51.8;56;100.6;31.8;4.4 
CORATO;2015;98.6;71;125.6;47.8;20.4;46;1;17.2;80.8;112.6;45.8;1.8 
BISCEGLIE;2015;49.8;43.6;66;32.2;16.4;34.4;0;43;59.4;90.2;46.4;2.6 
RUVO_DI_PUGLIA;2015;92.8;57.6;105.4;40.2;30.2;37.6;0.4;28;151.6;105.2;48.2;2 
GRAVINA_IN_PUGLIA;2015;56.8;77;102.2;25.4;47;84.6;27;32.4;30.2;74.2;21.6;2.8 
GIOVINAZZO;2015;55.8;47.4;92.2;24.2;18;45;0;43;46.8;98.6;48.2;1.8 
BITONTO;2015;69;50.4;119.4;25.6;19;50.4;0;27.6;79.4;118;46.6;3 
ALTAMURA;2015;77.4;92.6;128.4;26.2;44;43.4;44.6;37.8;75.2;88.2;22.2;2.6 
QUASANO;2015;92.6;87.8;162.8;29;48.4;28.4;8.2;24.2;56.8;99;39.8;4 
MASSERIA_MODESTI;2015;83.2;80.6;174;36.2;26.2;29;1.6;19;57;96.4;31.8;3.8 
GRUMO_APPULA;2015;83;66.8;121.2;27;33.6;38.4;0;32.2;46.2;82.8;37.4;5.4 
BARI_(PRESIDENZA_REGIONE);2015;63.2;78.8;91.6;18.8;23.2;55.2;0;15.6;39.4;95;52;33.6 
BARI_(OSSERVATORIO);2015;67.4;82.2;92.2;18.4;20.6;50.2;0;11.8;46;99.4;55;34.4 
BARI_(POLITECNICO);2015;73.8;80.2;95.8;19.8;20.2;62.8;0;11.8;48.6;95.4;58.6;37.2 
MERCADANTE;2015;100.8;106.8;168.4;23.2;37.6;24.8;8.2;11.6;53.4;28.2;41;6.6 
CASSANO_DELLE_MURGE;2015;85.6;125.6;152.8;20.2;38.4;30.6;5.8;23.4;45.8;115;40.2;5.8 
ADELFIA;2015;71.2;88.8;127;32;31;29.2;0.6;28.8;53.4;90;48.4;2.2 
CASAMASSIMA;2015;77.6;93.6;140.6;28.8;36;42;2.4;14.8;60;115.2;50.6;4.6 
SANTERAMO_IN_COLLE;2015;87;124.2;159.4;19.4;23;38;74.8;8.4;27;99.2;30.2;3 
MONTURSI_(AQP);2015;121.6;138.4;157.2;27.6;45.8;67.4;48.8;20.2;25.6;127;56.8;7 
GIOIA_DEL_COLLE;2015;164.2;122.2;140;23.8;40.2;53;19;7.6;22.8;96;48.4;3 
TURI;2015;136.4;88.4;134.2;28.6;28.4;56.2;0.4;10;75.4;107.2;61;6.2 
CONVERSANO;2015;77.4;72.4;110.8;28.2;23;35.4;0;22.2;47.2;114.2;58.2;6.2 
POLIGNANO_A_MARE;2015;71.4;44.8;103.2;32.4;14.2;18.4;0;7;69.8;145.2;89.8;1.8 
CASTELLANA_GROTTE;2015;106.4;97.4;134;48.6;20.4;37.8;0.6;111.2;93.4;193.8;90;7.6 
MONOPOLI;2015;94;60;29;34.2;12.6;8.2;0;28.6;40.2;162.2;99.8;6 
NOCI;2015;109.6;129.8;144.6;41.4;56.6;31;2.2;32.4;58.2;212.4;65.8;8.2 
FASANO;2015;114;93.6;91.4;41.6;32.8;33.6;0;92.2;80.8;127.6;113.8;3 
LOCOROTONDO;2015;136.2;141;152.4;71;26;28.8;0.8;29.4;37.8;167.2;108;6 
MARTINA_FRANCA;2015;125.6;150.2;145.6;36;27.6;32.2;28;70.2;77.4;267;133.6;8.4 
CEGLIE_MESSAPICA;2015;130.8;127;107;25.4;50.2;33.8;26;16.6;69.8;211.6;53.2;6.8 
OSTUNI;2015;122;122.6;97;30.4;23.8;20.4;4.4;72.4;59.2;182;71.4;1.6 
MOTTOLA;2015;74.4;108.8;99.4;17.2;27.6;40.2;0;10.4;25.2;112;46.2;2 
MASSAFRA;2015;79.8;101.8;106;12.8;17.2;37;1.6;5.4;24.6;174.2;54.6;0 
CRISPIANO;2015;89.8;128.2;101.2;17.8;31.6;36.4;5.4;17.6;19;197.8;67.6;0.6 
SAN_VITO_DEI_NORMANNI;2015;109.4;114.6;107;13.2;38.4;22.2;4.8;19.8;86;157.2;94.6;3.2 
LATIANO;2015;118;121.8;94.6;22.6;51.4;18.4;13;19.2;77.6;94.6;83;4.4 
MESAGNE;2015;93.4;119.8;111.6;16;66.8;42.4;10.4;23;52.2;155.4;86.4;5.2 
BRINDISI;2015;64;76;115.6;18.8;26.8;30.4;0.2;33.6;43.8;143;54.8;3.8 
SAN_PANCRAZIO_SALENTINO;2015;78.8;112;93.6;10.8;43;13;24.8;36.4;25.2;113.6;52.6;2.8 
SAN_PIETRO_VERNOTICO;2015;84;103.8;114;15;42.2;24.4;0.2;59.2;62.4;116.2;64.2;3.2 
CELLINO_SAN_MARCO;2015;53.6;96.2;98;18;50.4;31.2;0.2;46;43.8;112;55.8;4.6 
NOVOLI;2015;92.2;111.8;119;8;37.6;50.2;5;121.6;56.6;153.8;67.4;5.2 
LECCE;2015;123.2;106;151;19.6;24;24.2;0.4;26.8;65.6;104.2;70.2;5.4 
MELENDUGNO;2015;113.8;108;147;8.8;18.4;41.4;0;23.2;85.6;147.6;63.2;2.6 
CORIGLIANO;2015;124.2;176.4;210;21.4;11.8;65.6;24.4;2.2;71;179.6;95.2;7.2 
MAGLIE;2015;121.2;152.6;149.8;6.2;9.2;24.2;27.2;24.4;55.6;135.4;72;2 
OTRANTO;2015;139;174.8;175;4;12.6;36.8;0;9.2;62;159;81.2;1 
MINERVINO_DI_LECCE;2015;120;193.2;159.2;4.2;9.6;24;5.6;8.8;60.8;147.2;87;4.2 
VIGNACASTRISI;2015;96.2;180;132.6;6.6;21.2;33;3.6;2.2;77;144;92.8;5 
RUFFANO;2015;81.4;157.2;145;11.8;8.8;39;2;55.6;40.4;121.2;84;2.6 
SANTA_MARIA_DI_LEUCA;2015;72.4;112.2;88.8;5.8;10.4;4.6;0;27.4;43;116.6;82.6;0.4 
PRESICCE;2015;64;142;109.6;3.8;23.4;21.2;2.4;40.6;55.4;157.2;95.6;3.4 
TAVIANO;2015;55.8;107.8;129;6;21.6;38;0;29.4;56.8;126.2;71;0.4 
COLLEPASSO;2015;88.6;141.2;140.6;7;15.6;79.6;0;21;73.6;128.8;66.8;5 
GALLIPOLI;2015;62.2;128.6;102.6;4.6;7.8;34.8;3;53.8;54.4;148;81.2;1.4 
GALATINA;2015;108.4;133.6;161.6;7.8;21.2;33;8.8;13.4;61.6;139.8;70.8;3.2 
NARDÒ;2015;61.8;122.8;127;6.6;14.6;27.8;0;18.4;60.8;145.8;87;3 
CANALE_DELL'ASSO;2015;61.6;123;126.8;7.8;19.8;33.4;0;22.4;59.6;145.2;84.8;2.2 
COPERTINO;2015;86.4;106.6;123.2;14.8;20.4;54;2.8;34.2;50;135.8;81.8;3.8 
MASSERIA_MONTERUGA;2015;78.4;88;77.4;9.2;18.2;22.2;0;88.2;34.8;112.6;68.8;3.6 
MANDURIA;2015;75.6;149.2;121.2;17.4;40.2;25.6;6.4;77.8;17.8;152.4;56.4;3.4 
AVETRANA;2015;91;95.6;100.2;14.2;15.2;35.6;0;42;24.8;126.6;58.4;3.4 
LIZZANO;2015;63.6;121.8;81.6;11;6.4;18.2;15.6;51.4;41;131.4;34.4;1.2 
GROTTAGLIE;2015;95.6;128.8;90.2;14.2;38.8;50;22.4;18.8;93.8;191.8;36.6;3 
SAN_GIORGIO_JONICO;2015;67.6;125.8;74.2;13;18.2;34;17.6;28;50;130.6;33;0 
TARANTO;2015;74.6;100.4;71.8;11.2;7.4;27.6;0.4;14;22.6;295.8;43.2;1.4 
TALSANO;2015;79;89;63.8;12.6;6.6;20.2;0;57.2;29.6;118.6;39;1.4 
LATERZA;2015;95;122.6;170.4;19.4;35.2;55.6;3.2;48.2;31.8;137.8;30.8;2.6 
CASTELLANETA;2015;61.4;95.8;97.6;27.4;16.4;51.8;3.4;6.2;13.4;113.8;35.2;1.2 
PALAGIANO;2015;74;105.2;98.6;14.8;12.8;29.4;8.4;13.6;18.8;132.6;34.4;1.2 
PALAGIANELLO;2015;71.4;131;115.8;21.8;21.6;34.4;7.2;15.6;14.4;220.4;46.8;1 
GINOSA;2015;66.2;58;102.6;24.2;44.6;60.4;0;47.4;22;117;26.8;0.2 
GINOSA_MARINA;2015;49.4;48.4;81.6;10.6;21.4;19.2;0;38;18;89.6;23.6;1.2 
